"id","term","category","weight"
"46","life","EMPATHY","12.267228548364038"
"47","another","EMPATHY","-14.44823190200375"
"48","country","EMPATHY","-5.706777771371121"
"49",",","EMPATHY","1.385951986950344"
"50","with","EMPATHY","3.019405697788436"
"51","no","EMPATHY","-9.662696533350884"
"52","guarantee","EMPATHY","-3.7622068916967066"
"53","there","EMPATHY","-12.061837406472906"
"54","would","EMPATHY","-5.737979000201289"
"55","an","EMPATHY","-2.149775877855312"
"56","improvement","EMPATHY","-0.2352062948194871"
"57","its","EMPATHY","-4.755016346965644"
"58","difficult","EMPATHY","3.652275728623934"
"59","understand","EMPATHY","11.039311355751394"
"60","must","EMPATHY","2.6287994637541248"
"61","terrible","EMPATHY","13.486905635609832"
"62","these","EMPATHY","6.055870853779489"
"63","due","EMPATHY","2.2135631213125655"
"64","horrendous","EMPATHY","0.027910689926859397"
"65","governance","EMPATHY","0.027910689926859397"
"66","which","EMPATHY","-2.529674350720796"
"67","suppose","EMPATHY","0.25658688035614063"
"68","something","EMPATHY","-6.347459917140975"
"69","typical","EMPATHY","0.833913554566304"
"70","american","EMPATHY","2.478549925994042"
"71","picture","EMPATHY","0.5423350176677484"
"72","i'm","EMPATHY","-12.210222376615343"
"73","glad","EMPATHY","-3.499533323974122"
"74","we","EMPATHY","5.353874059931185"
"75","live","EMPATHY","9.30406358496181"
"76","where","EMPATHY","-9.484819572026911"
"77","relative","EMPATHY","-1.3965308745415723"
"78","freedoms","EMPATHY","-2.0727934685558567"
"79","individual","EMPATHY","-5.655232244626709"
"80","his","EMPATHY","1.6918132891616051"
"81","or","EMPATHY","9.286749345018723"
"82","her","EMPATHY","11.257011250460874"
"83","family","EMPATHY","25.873489137428415"
"84","can","EMPATHY","-6.595566551523195"
"85","independently","EMPATHY","0.027910689926859397"
"86","get","EMPATHY","8.939365726048159"
"87","needs","EMPATHY","13.81854048966943"
"88","met","EMPATHY","-1.2896104816296519"
"89","wants","EMPATHY","-11.16208820488557"
"90","living","EMPATHY","3.5200630324298507"
"91","fear","EMPATHY","-2.016795632776236"
"92","way","EMPATHY","1.3203179003326901"
"93","feel","EMPATHY","6.7106393859446944"
"94","very","EMPATHY","9.34838286912737"
"95","sorry","EMPATHY","-8.126374380845796"
"96","entire","EMPATHY","5.0052740193978025"
"97","regarding","EMPATHY","5.086079504721309"
"98","divorce","EMPATHY","0.7603547737670977"
"99","even","EMPATHY","-0.18200215617485432"
"100","though","EMPATHY","-9.486600095140362"
"101","daughters","EMPATHY","0.30345468823323646"
"102","now","EMPATHY","-4.271887484944152"
"103","adults","EMPATHY","4.4645038994294355"
"104","doesn't","EMPATHY","-3.2434318007751983"
"105","mean","EMPATHY","5.978554914592234"
"106","aren't","EMPATHY","14.059056408434396"
"107","negatively","EMPATHY","-2.9244229322585356"
"108","affected","EMPATHY","-1.5570486411522129"
"109","twenty-seven","EMPATHY","0.7456908860638656"
"110","years","EMPATHY","10.10638284257542"
"111","long","EMPATHY","-12.26685749567218"
"112","time","EMPATHY","-5.773969947321808"
"113","married","EMPATHY","-6.748991068911709"
"114","think","EMPATHY","0.6101503597877788"
"115","translates","EMPATHY","0.7456908860638656"
"116","period","EMPATHY","10.880026151821697"
"117","of","EMPATHY","0.895212132931718"
"118","healing","EMPATHY","2.881860841840309"
"119","parents","EMPATHY","10.398758840505375"
"120","not","EMPATHY","-5.683312737309636"
"121","good","EMPATHY","7.751764225037475"
"122","also","EMPATHY","5.006824619733839"
"123","wonder","EMPATHY","0.43687324257447196"
"124","impact","EMPATHY","3.3201500340573555"
"125","on","EMPATHY","5.216655005002718"
"126","image","EMPATHY","0.7456908860638656"
"127","security","EMPATHY","6.36982532955423"
"128","marriage","EMPATHY","4.2497972550233944"
"129","it","EMPATHY","-1.1082732324176332"
"130","seems","EMPATHY","-6.493090583253168"
"131","did","EMPATHY","2.049537733688006"
"132","wish","EMPATHY","2.031270795964043"
"133","them","EMPATHY","-0.6353925309133043"
"134","well","EMPATHY","-5.458275160152974"
"135","saddened","EMPATHY","5.657467831613798"
"136","hear","EMPATHY","7.61333865930183"
"137","news","EMPATHY","5.795534799516557"
"138","passing","EMPATHY","0.5744758792579843"
"139","my","EMPATHY","3.0078635208020437"
"140","experience","EMPATHY","0.1258940330611377"
"141","believe","EMPATHY","-11.061246987165356"
"142","comedians","EMPATHY","-3.9009850360806277"
"143","into","EMPATHY","4.9960237950856925"
"144","field","EMPATHY","4.0624877692905965"
"145","aspect","EMPATHY","0.9373382539712547"
"146","desire","EMPATHY","1.8050657789073539"
"147","help","EMPATHY","12.300806169246854"
"148","people","EMPATHY","-2.433375860253883"
"149","give","EMPATHY","6.563620693299564"
"150","few","EMPATHY","5.88540332322059"
"151","laughs","EMPATHY","1.0880872526292302"
"152","don't","EMPATHY","-25.21623163769087"
"153","recall","EMPATHY","0.5842997124875373"
"154","comedy","EMPATHY","2.5751312723211544"
"155","acts","EMPATHY","-11.227313943277073"
"156","but","EMPATHY","-7.2011358741929445"
"157","reading","EMPATHY","-2.784463511267745"
"158","through","EMPATHY","13.523056673390274"
"159","tributes","EMPATHY","1.0880872526292302"
"160","sense","EMPATHY","5.4397874363851235"
"161","liked","EMPATHY","-3.6743844305152966"
"162","him","EMPATHY","0.9150738816926705"
"163","alright","EMPATHY","1.0880872526292302"
"164","he","EMPATHY","-1.0737335995309891"
"165","was","EMPATHY","2.500834715638589"
"166","guy","EMPATHY","-8.308002767221698"
"167","tagline","EMPATHY","1.0880872526292302"
"168","great","EMPATHY","2.509338472056557"
"169","-","EMPATHY","3.460239448565873"
"170","""","EMPATHY","-3.470139246223472"
"171","that's","EMPATHY","-9.11405324855275"
"172","right","EMPATHY","-0.3541165197270235"
"173","if","EMPATHY","0.991701851103702"
"174","internalized","EMPATHY","1.0880872526292302"
"175","solid","EMPATHY","-0.08342745168594795"
"176","wrong","EMPATHY","7.286884034391655"
"177","didn't","EMPATHY","-9.44093000257392"
"178","know","EMPATHY","9.53240882692171"
"179","work","EMPATHY","10.637521854070345"
"180","like","EMPATHY","1.81195130883546"
"181","shark","EMPATHY","-0.10161782806410893"
"182","attack","EMPATHY","-3.750763227856107"
"183","described","EMPATHY","-0.5729901997977602"
"184","distressing","EMPATHY","5.230592496223037"
"185","victim","EMPATHY","4.683108857379089"
"186","okay","EMPATHY","-0.7357867124079738"
"187","attacks","EMPATHY","-2.02458061859924"
"188","unexpected","EMPATHY","-5.985291614211637"
"189","primal","EMPATHY","1.6242056655548016"
"190","...","EMPATHY","1.0298663461940498"
"191","really","EMPATHY","7.688935557890544"
"192","frightening","EMPATHY","-1.4878887705390316"
"193","at","EMPATHY","1.9261982467622671"
"194","same","EMPATHY","0.060402071576638586"
"195","appreciate","EMPATHY","9.435127924383265"
"196","how","EMPATHY","8.451615516938338"
"197","want","EMPATHY","0.8868595613046338"
"198","protect","EMPATHY","14.542567956018987"
"199","natural","EMPATHY","8.113188454633931"
"200","wildlife","EMPATHY","5.375774990300829"
"201","area","EMPATHY","10.173772635065005"
"202","tough","EMPATHY","7.521283972428964"
"203","call","EMPATHY","3.381877655982181"
"204","measures","EMPATHY","-10.09899980380987"
"205","take","EMPATHY","-4.331093744781253"
"206","will","EMPATHY","-6.339710263394678"
"207","never","EMPATHY","-2.051606230908071"
"208","perfect","EMPATHY","0.6462296100871543"
"209","guess","EMPATHY","-19.229211759056593"
"210","fence","EMPATHY","-3.4437439675926766"
"211","what","EMPATHY","-4.300422354093195"
"212","they're","EMPATHY","-5.953320069536978"
"213","doing","EMPATHY","-2.8873086348746937"
"214","sharks","EMPATHY","2.3012168955626255"
"215","wasn't","EMPATHY","0.832981178267229"
"216","sure","EMPATHY","-0.8851933381766246"
"217","story","EMPATHY","-1.1991551644171223"
"218","end","EMPATHY","-10.685512940788337"
"219","emus","EMPATHY","1.7388509341157328"
"220","aggressive","EMPATHY","-1.4572942799071593"
"221","!","EMPATHY","-4.258343564231829"
"222","emu","EMPATHY","2.5958279298564215"
"223","docile","EMPATHY","1.7388509341157328"
"224","behaving","EMPATHY","1.7716326204771873"
"225","local","EMPATHY","3.8928570264330453"
"226","officials","EMPATHY","2.6614001049849256"
"227","were","EMPATHY","5.577433464518768"
"228","best","EMPATHY","8.57503585297679"
"229","excite","EMPATHY","1.7388509341157328"
"230","gratifying","EMPATHY","1.7388509341157328"
"231","actually","EMPATHY","-3.1447168596850084"
"232","funny","EMPATHY","-4.912047656372875"
"233","whole","EMPATHY","-13.726481089313467"
"234","hope","EMPATHY","6.981896133600739"
"235","provides","EMPATHY","1.7388509341157328"
"236","model","EMPATHY","-0.2010893343168792"
"237","others","EMPATHY","6.840796506293423"
"238","follow","EMPATHY","-6.948965811642472"
"239","event","EMPATHY","-3.6989447301704277"
"240","intervention","EMPATHY","-1.6472942157298698"
"241","just","EMPATHY","3.600033648720819"
"242","elephants","EMPATHY","15.498052495394711"
"243","being","EMPATHY","5.257057043296193"
"244","killed","EMPATHY","9.30292407324333"
"245","ivory","EMPATHY","8.751505505312359"
"246","thing","EMPATHY","-9.823685710358305"
"247","can't","EMPATHY","0.10189993624039095"
"248","protected","EMPATHY","7.200560005705842"
"249","by","EMPATHY","-6.513675045003195"
"250","all","EMPATHY","-0.3448370728041503"
"251","nations","EMPATHY","3.2483106247245086"
"252","should","EMPATHY","-3.6712729341368133"
"253","do","EMPATHY","8.57479779863669"
"254","more","EMPATHY","8.443492677505258"
"255","maybe","EMPATHY","-1.528802393916071"
"256","some","EMPATHY","1.3016418802955125"
"257","research","EMPATHY","0.6767447391911896"
"258","see","EMPATHY","4.53174894796316"
"259","hate","EMPATHY","2.7561334828783255"
"260","disappear","EMPATHY","-6.493082346588151"
"261","things","EMPATHY","-10.385969622932453"
"262","going","EMPATHY","-5.631469567243505"
"263","shame","EMPATHY","-4.305330407892209"
"264","lose","EMPATHY","14.213185657292197"
"265","beautiful","EMPATHY","-3.419866123721376"
"266","animals","EMPATHY","17.27629725764301"
"267","because","EMPATHY","2.254066963728633"
"268","article","EMPATHY","-2.9011607972322944"
"269","black","EMPATHY","-2.080620175841779"
"270","crazy","EMPATHY","-7.825150282148399"
"271","still","EMPATHY","0.665126698916374"
"272","targeted","EMPATHY","-0.6009542190567072"
"273","police","EMPATHY","-2.477890468724713"
"274","you","EMPATHY","6.186043566190226"
"275","day","EMPATHY","4.75323356601183"
"276","age","EMPATHY","-3.0330096509003783"
"277","difference","EMPATHY","-4.368144393971435"
"278","between","EMPATHY","-5.0564344983335365"
"279","why","EMPATHY","4.250931692855138"
"280","shot","EMPATHY","-4.6357216042227325"
"281","crimes","EMPATHY","-5.051731572608104"
"282","add","EMPATHY","-5.689453861925419"
"283","fact","EMPATHY","8.613537424998619"
"284","tell","EMPATHY","3.234851777619708"
"285","kids","EMPATHY","1.5702643936608645"
"286","trust","EMPATHY","2.970730303243963"
"287","run","EMPATHY","-6.381261991990056"
"288","fight","EMPATHY","5.772036323711174"
"289","back","EMPATHY","-5.896703293932368"
"290","officer","EMPATHY","5.765364874161718"
"291","says","EMPATHY","10.079031610573125"
"292","lot","EMPATHY","-9.419055517846502"
"293","chance","EMPATHY","0.8888609974569366"
"294","getting","EMPATHY","-0.10618356248946238"
"295","stand","EMPATHY","-6.0331063660367645"
"296","who","EMPATHY","-1.9894252507255137"
"297","bad","EMPATHY","-16.44740646541118"
"298","here","EMPATHY","-6.71004072999256"
"299","let","EMPATHY","-2.9253629993241526"
"300","africa","EMPATHY","6.8969559937641405"
"301","australian","EMPATHY","5.302252777453794"
"302","hiker","EMPATHY","3.3102557356050863"
"303","found","EMPATHY","-14.496440153203503"
"304","after","EMPATHY","13.464906802178978"
"305","2","EMPATHY","1.1454913706028909"
"306","weeks","EMPATHY","8.035383260142215"
"307","malaysian","EMPATHY","2.9121475288913565"
"308","jungle","EMPATHY","-0.7539323790623508"
"309","only","EMPATHY","3.320343994009794"
"310","had","EMPATHY","-9.629033555304236"
"311","one","EMPATHY","5.198892398370292"
"312","food","EMPATHY","12.731545177150918"
"313","lived","EMPATHY","-0.30205321830978"
"314","berries","EMPATHY","0.7654381354735124"
"315","stuff","EMPATHY","11.02563845954502"
"316","could","EMPATHY","-10.028646052708567"
"317","survive","EMPATHY","-0.4360804493670537"
"318","woods","EMPATHY","0.5823532919209234"
"319","plants","EMPATHY","6.06969545009952"
"320","pretty","EMPATHY","-6.789962577834887"
"321","course","EMPATHY","-2.3580303813553645"
"322","place","EMPATHY","-10.573864138050283"
"323","cold","EMPATHY","-1.697948134694101"
"324","hard","EMPATHY","-0.9394249833090416"
"325","wild","EMPATHY","-7.194571167812773"
"326","eat","EMPATHY","10.003180104333012"
"327","least","EMPATHY","7.085283121617025"
"328","weather","EMPATHY","-1.846279751278229"
"329","better","EMPATHY","1.9310629836866064"
"330","many","EMPATHY","-1.9115557435162287"
"331","trump","EMPATHY","-12.314548394849561"
"332","ruin","EMPATHY","0.6726736968813073"
"333","fair","EMPATHY","-3.260110448432724"
"334","say","EMPATHY","-9.575545957248863"
"335","our","EMPATHY","8.70113567738014"
"336","most","EMPATHY","-9.895942987572004"
"337","beloved","EMPATHY","-3.016024852470009"
"338","presidents","EMPATHY","-0.40332843432933513"
"339","acted","EMPATHY","-0.8325623643231763"
"340","yet","EMPATHY","-15.84366603006384"
"341","keep","EMPATHY","-5.453178073536701"
"342","up","EMPATHY","-13.306668118375974"
"343","pedestals","EMPATHY","-0.8325623643231763"
"344","today","EMPATHY","-6.996819302198771"
"345","social","EMPATHY","-8.403426921608794"
"346","media","EMPATHY","-7.9079964920836865"
"347","problems","EMPATHY","1.6994551672041935"
"348","out","EMPATHY","-16.129352951955767"
"349","front","EMPATHY","-2.3332730537178707"
"350","since","EMPATHY","-0.6256265738168825"
"351","nothing","EMPATHY","-15.932754824855007"
"352","private","EMPATHY","0.9717676202002078"
"353","anymore","EMPATHY","-11.096424354761167"
"354","older","EMPATHY","3.329298508418876"
"355","63","EMPATHY","-0.8325623643231763"
"356","mom","EMPATHY","-0.15306040404185467"
"357","granny","EMPATHY","-2.122712523942791"
"358","taught","EMPATHY","-2.806359832746514"
"359","behave","EMPATHY","-5.258065486978608"
"360","go","EMPATHY","-2.5973835730355797"
"361","room","EMPATHY","-7.135769779662312"
"362","man","EMPATHY","-10.26999229150324"
"363","tries","EMPATHY","-4.704820497678603"
"364","someone","EMPATHY","-6.9517536271797855"
"365","ladies","EMPATHY","-0.41792771631105363"
"366","kept","EMPATHY","-3.241926063649799"
"367","quiet","EMPATHY","0.39109923200674956"
"368","paid","EMPATHY","-6.238987915005597"
"369","off","EMPATHY","1.2694522226772735"
"370","big","EMPATHY","-12.555324376678442"
"371","part","EMPATHY","-14.706675289022945"
"372","problem","EMPATHY","-10.973782072954988"
"373","any","EMPATHY","-15.67597457989508"
"374","abuses","EMPATHY","0.9212266130622637"
"375","us","EMPATHY","5.948466235382745"
"376","responsible","EMPATHY","0.2544657770369087"
"377","happens","EMPATHY","-6.271751494969218"
"378","haitians","EMPATHY","-3.0015837077085075"
"379","came","EMPATHY","-7.933338973930708"
"380","earthquake","EMPATHY","4.349666789755528"
"381","while","EMPATHY","-15.667770736307563"
"382","everyone","EMPATHY","1.1179213766388079"
"383","resources","EMPATHY","2.64486250033609"
"384","unless","EMPATHY","-0.4826723366070397"
"385","become","EMPATHY","-9.560760274373122"
"386","3rd","EMPATHY","-0.18457986602754806"
"387","world","EMPATHY","-4.052232251241613"
"388","send","EMPATHY","-2.1209930485912007"
"389","home","EMPATHY","0.9002311707658752"
"390","make","EMPATHY","-4.571341948951428"
"391","wait","EMPATHY","-8.820273300118615"
"392","line","EMPATHY","0.4142571895137032"
"393","other","EMPATHY","-9.805271042762802"
"394","legal","EMPATHY","-10.837600331619061"
"395","immigrant","EMPATHY","-5.2476247801286595"
"396","given","EMPATHY","-4.229264256948122"
"397","special","EMPATHY","-5.317640041138616"
"398","privileges","EMPATHY","-2.285358689838574"
"399","legally","EMPATHY","-2.736456012117896"
"400","then","EMPATHY","-9.253004041812353"
"401","global","EMPATHY","-5.460792024084422"
"402","warming","EMPATHY","-1.110688325432674"
"403","definitely","EMPATHY","-3.224567718621979"
"404","real","EMPATHY","-15.03393885592861"
"405","occurring","EMPATHY","-1.9247283415073027"
"406","deny","EMPATHY","0.3919950699390168"
"407","sometimes","EMPATHY","-3.269320154621503"
"408","disagree","EMPATHY","0.2468325151175114"
"409","scientists","EMPATHY","1.3928665452493532"
"410","evidence","EMPATHY","-3.833904492976894"
"411","obvious","EMPATHY","4.6398277805913555"
"412","ignorant","EMPATHY","-5.024331049362411"
"413","bubble","EMPATHY","-1.6881264246655314"
"414","everything","EMPATHY","1.5366486005007605"
"415","fine","EMPATHY","2.900016144088301"
"416","peace","EMPATHY","2.6432118877993753"
"417","reasons","EMPATHY","-5.120496964246157"
"418","using","EMPATHY","0.6462169855302806"
"419","fewer","EMPATHY","-1.1747878209592337"
"420","constantly","EMPATHY","-6.907183872722987"
"421","destroying","EMPATHY","-7.08969617502516"
"422","environment","EMPATHY","6.356117843690568"
"423","unfortunate","EMPATHY","2.754757905976355"
"424","continue","EMPATHY","-3.3011786363349924"
"425","deplete","EMPATHY","-0.7938485290100104"
"426","without","EMPATHY","7.7580019643469"
"427","care","EMPATHY","-7.492420677643902"
"428","effects","EMPATHY","-1.714941289571438"
"429","won't","EMPATHY","-9.597230074231788"
"430","felt","EMPATHY","7.1187165478688"
"431","much","EMPATHY","-12.817609692527972"
"432","generation","EMPATHY","-0.7114594950195547"
"433","am","EMPATHY","3.4308298106278343"
"434","those","EMPATHY","12.236706521515492"
"435","sadly","EMPATHY","-2.1822062118740453"
"436","told","EMPATHY","-4.146166183106601"
"437","thought","EMPATHY","-4.177480077915331"
"438","considering","EMPATHY","-3.5583933467671938"
"439","highlighted","EMPATHY","2.7086545815442418"
"440","violent","EMPATHY","-3.3537556309363836"
"441","terror","EMPATHY","-6.077540822951416"
"442","days","EMPATHY","-9.893471231552345"
"443","track","EMPATHY","3.146498918305967"
"444","incident","EMPATHY","2.2881633283745924"
"445","feels","EMPATHY","-0.9414499432434141"
"446","unfortunately","EMPATHY","1.8519901717183194"
"447","able","EMPATHY","7.0140696673846605"
"448","message","EMPATHY","-2.293761435089079"
"449","trying","EMPATHY","-5.411139242017816"
"450","spread","EMPATHY","4.260286227481865"
"451","causing","EMPATHY","7.655408485569711"
"452","pain","EMPATHY","10.477975310627794"
"453","instances","EMPATHY","2.392999410347786"
"454","shootings","EMPATHY","5.782614268928655"
"455","mass","EMPATHY","-5.478816539410998"
"456","murdering","EMPATHY","1.8972892209551957"
"457","happening","EMPATHY","2.7517110201190973"
"458","around","EMPATHY","4.951769074550079"
"459","example","EMPATHY","-8.58618739947322"
"460","brought","EMPATHY","-0.42044071356600266"
"461","orlando","EMPATHY","0.4513926491177252"
"462","shooting","EMPATHY","0.8498708207266719"
"463","shows","EMPATHY","-8.236466756676517"
"464","culture","EMPATHY","2.0359946994867038"
"465","find","EMPATHY","-7.403010804868094"
"466","innocent","EMPATHY","4.4035388352809335"
"467","screwed","EMPATHY","2.9385081147122536"
"468","agenda","EMPATHY","-3.672871273412637"
"469","whatever","EMPATHY","-2.868598326158695"
"470","show","EMPATHY","-9.488573767576224"
"471","control","EMPATHY","-0.07582305993325936"
"472","over","EMPATHY","5.474537994841677"
"473","huge","EMPATHY","5.153567175653542"
"474","gun","EMPATHY","12.13288894689262"
"475","laws","EMPATHY","2.048262953600964"
"476","sort","EMPATHY","-8.887613775173396"
"477","change","EMPATHY","-2.6941040553653393"
"478","occurs","EMPATHY","1.5894414203226432"
"479","talked","EMPATHY","-5.329409181180096"
"480","person","EMPATHY","3.2170296014142523"
"481","took","EMPATHY","0.04339801569917612"
"482","matters","EMPATHY","2.3216661685296236"
"483","hands","EMPATHY","7.721375149305448"
"484","card","EMPATHY","-2.4198767488888193"
"485","declined","EMPATHY","-2.4198767488888193"
"486","starbucks","EMPATHY","-3.9741919852574816"
"487","went","EMPATHY","-6.649746700896016"
"488","ended","EMPATHY","6.439250029658793"
"489","customer","EMPATHY","-0.11066120290271142"
"490","inside","EMPATHY","-9.61659939975263"
"491","prime","EMPATHY","0.3227733296370244"
"492","serious","EMPATHY","-2.1880693480583897"
"493","look","EMPATHY","-1.2797968640490123"
"494","second","EMPATHY","4.064186781928762"
"495","amendment","EMPATHY","-0.13157902990746265"
"496","allows","EMPATHY","-1.143853665403997"
"497","bear","EMPATHY","3.9481994167293473"
"498","arms","EMPATHY","-3.9773207374129105"
"499","society","EMPATHY","-3.267731133458901"
"500","has","EMPATHY","8.335783343363737"
"501","changed","EMPATHY","-2.820920391914565"
"502","taken","EMPATHY","-4.79649103918125"
"503","account","EMPATHY","-7.535590650911314"
"504","when","EMPATHY","9.280599272798915"
"505","thinking","EMPATHY","8.775378017897168"
"506","possibility","EMPATHY","-7.11326557012193"
"507","?","EMPATHY","-1.5263577441366087"
"508","it's","EMPATHY","-8.747290641523648"
"509","devolved","EMPATHY","-1.2005890952325862"
"510","constant","EMPATHY","-5.655423904850277"
"511","chaos","EMPATHY","-4.242277812437681"
"512","violence","EMPATHY","16.654735665508234"
"513","shipwreck","EMPATHY","1.6502988636519713"
"514","amongst","EMPATHY","3.1632488537611465"
"515","occurred","EMPATHY","11.286251176599624"
"516","articles","EMPATHY","-4.280244724611584"
"517","death","EMPATHY","-5.329436988953426"
"518","too","EMPATHY","0.4979511846366367"
"519","coverage","EMPATHY","-1.3290559304469005"
"520","amount","EMPATHY","0.0023435347573668823"
"521","seem","EMPATHY","-10.659406595211692"
"522","scratch","EMPATHY","1.2416706949863632"
"523","surface","EMPATHY","-2.398125224940077"
"524","events","EMPATHY","1.43414503969821"
"525","occur","EMPATHY","-6.085005128375443"
"526","from","EMPATHY","12.778441320227355"
"527","places","EMPATHY","11.930061450482405"
"528","third","EMPATHY","4.487510876148013"
"529","broadcasted","EMPATHY","1.2416706949863632"
"530","slowly","EMPATHY","0.21282611139169602"
"531","spiraling","EMPATHY","1.2416706949863632"
"532","continues","EMPATHY","5.10878594197441"
"533","grow","EMPATHY","-2.138512867296129"
"534","come","EMPATHY","13.745366446030012"
"535","america","EMPATHY","7.866765560260591"
"536","carry","EMPATHY","-0.019783289404291242"
"537","terrorist","EMPATHY","-6.05719317158983"
"538","stay","EMPATHY","-4.898898486240942"
"539","hated","EMPATHY","-2.4493400485342236"
"540","supposed","EMPATHY","8.265679511163272"
"541","government","EMPATHY","2.112920930900172"
"542","job","EMPATHY","7.561948271388214"
"543","explaining","EMPATHY","-0.6098051426140831"
"544","carrying","EMPATHY","7.519400447047199"
"545","creates","EMPATHY","0.6617068506835251"
"546","questions","EMPATHY","4.368838693638541"
"547","than","EMPATHY","-2.625174363804745"
"548","answers","EMPATHY","-1.9072506576189039"
"549","enough","EMPATHY","16.359333821705174"
"550","father","EMPATHY","-0.6889055914201354"
"551","child","EMPATHY","-3.5941914868236715"
"552","molester","EMPATHY","0.12049789623038741"
"553","molested","EMPATHY","0.16271134837775036"
"554","mother","EMPATHY","2.0691242161350574"
"555","nerve","EMPATHY","1.4574457115273303"
"556","join","EMPATHY","3.4929294389229586"
"557","abuse","EMPATHY","2.0049110856596255"
"558","doubt","EMPATHY","10.361684780839717"
"559","she","EMPATHY","4.105376849994139"
"560","forced","EMPATHY","-3.4323348146295842"
"561","divorced","EMPATHY","-2.238396543131167"
"562","left","EMPATHY","11.912613871524586"
"563","rather","EMPATHY","3.827007091376772"
"564","commit","EMPATHY","0.18308456267325784"
"565","heinous","EMPATHY","-1.5863365147942776"
"566","crime","EMPATHY","-6.4345342258099185"
"567","money","EMPATHY","-8.251749817622418"
"568","excuse","EMPATHY","3.0231233404293554"
"569","wouldn't","EMPATHY","-12.611369462962795"
"570","molest","EMPATHY","0.7244519719071818"
"571","sicking","EMPATHY","0.7244519719071818"
"572","perverse","EMPATHY","1.7710273726902672"
"573","excuses","EMPATHY","-6.396359309446395"
"574","human","EMPATHY","-0.6455358721661344"
"575","beings","EMPATHY","0.21677536462812497"
"576","finally","EMPATHY","5.188045529680503"
"577","put","EMPATHY","-1.977518916649212"
"578","mans","EMPATHY","-1.591436207210341"
"579","killing","EMPATHY","1.8460969962640923"
"580","spree","EMPATHY","-0.392760199130724"
"581","obviously","EMPATHY","-3.1171923310869043"
"582","mentally","EMPATHY","-12.857894104611892"
"583","ill","EMPATHY","-10.38558048736985"
"584","taking","EMPATHY","0.39725416093046156"
"585","medication","EMPATHY","-0.9717676987890375"
"586","friends","EMPATHY","3.337567391292336"
"587","been","EMPATHY","-4.851864352976149"
"588","helping","EMPATHY","2.570913853119501"
"589","hide","EMPATHY","-5.136168868911418"
"590","otherwise","EMPATHY","-4.440006982802839"
"591","hidden","EMPATHY","-4.31447116804772"
"592","anyways","EMPATHY","4.0702477548089115"
"593","incidents","EMPATHY","-2.6409129101923794"
"594","makes","EMPATHY","9.022065233282056"
"595","crack","EMPATHY","-1.591436207210341"
"596","down","EMPATHY","-0.897427253582341"
"597","harder","EMPATHY","-4.702692453155704"
"598","guns","EMPATHY","-3.96127294183769"
"599","rights","EMPATHY","13.092919704236273"
"600","several","EMPATHY","-3.048046796181095"
"601","times","EMPATHY","-1.650906438951035"
"602","managed","EMPATHY","-2.5797104285235597"
"603","hospital","EMPATHY","-5.0602459907310715"
"604","happened","EMPATHY","-2.7825346487348104"
"605","critical","EMPATHY","-1.9446838095590586"
"606","condition","EMPATHY","5.591662143702632"
"607","case","EMPATHY","2.7482405165988784"
"608","sounds","EMPATHY","-10.757660202013671"
"609","suspicious","EMPATHY","-3.0907197668307016"
"610","reason","EMPATHY","-9.669285746828166"
"611","random","EMPATHY","-0.5544803449514552"
"612","blindly","EMPATHY","-1.9043798314148548"
