"id","term","category","weight"
"286","acted","EMPATHY","-0.9362246725640382"
"287","yet","EMPATHY","-15.498368290854476"
"288","keep","EMPATHY","-1.6356189568665582"
"289","up","EMPATHY","-9.410234385365108"
"290","pedestals","EMPATHY","-0.9362246725640382"
"291","today","EMPATHY","-6.700143335967602"
"292","social","EMPATHY","-10.5484093385756"
"293","media","EMPATHY","-5.386794428886569"
"294","problems","EMPATHY","0.4984941474286262"
"295","out","EMPATHY","-19.65715386314882"
"296","front","EMPATHY","-0.7642956714902661"
"297","since","EMPATHY","-0.04667654341384453"
"298","nothing","EMPATHY","-19.670313193177137"
"299","private","EMPATHY","0.43941808339524047"
"300","anymore","EMPATHY","-8.602133937065638"
"301","older","EMPATHY","3.2466589420464156"
"302","63","EMPATHY","-0.9362246725640382"
"303","mom","EMPATHY","1.0965692165671999"
"304","granny","EMPATHY","-1.7801819070757685"
"305","taught","EMPATHY","-2.4866182632709144"
"306","behave","EMPATHY","-3.2883741620262934"
"307","go","EMPATHY","-0.2923680841331998"
"308","room","EMPATHY","-2.788160257480359"
"309","man","EMPATHY","-6.325353530760846"
"310","tries","EMPATHY","-7.436428817071377"
"311","someone","EMPATHY","-2.788498126900682"
"312","ladies","EMPATHY","-1.8724493451280784"
"313","kept","EMPATHY","-1.0985458089276043"
"314","quiet","EMPATHY","0.10860847265536575"
"315","were","EMPATHY","6.04807133833818"
"316","paid","EMPATHY","-5.876810576935979"
"317","off","EMPATHY","-0.3093509491180919"
"318","big","EMPATHY","-8.489730004935826"
"319","part","EMPATHY","-16.889929974460024"
"320","problem","EMPATHY","-6.600026178495491"
"321","any","EMPATHY","-15.999214838411353"
"322","abuses","EMPATHY","0.460361357000497"
"323","us","EMPATHY","6.789492065318474"
"324","responsible","EMPATHY","-0.3035306697045078"
"325","happens","EMPATHY","-9.80501545153892"
"326","haitians","EMPATHY","-2.8961852900803975"
"327","came","EMPATHY","-5.6685927153527595"
"328","earthquake","EMPATHY","5.962687836660397"
"329","while","EMPATHY","-12.21750266533856"
"330","wish","EMPATHY","2.8642348684186456"
"331","everyone","EMPATHY","-2.4145809196631327"
"332","resources","EMPATHY","-3.9323203419572277"
"333","unless","EMPATHY","-2.884172210000966"
"334","become","EMPATHY","-9.29358429878714"
"335","3rd","EMPATHY","0.10165316186500324"
"336","world","EMPATHY","-4.891219094940447"
"337","send","EMPATHY","-2.610336305203117"
"338","home","EMPATHY","-2.622925189195472"
"339","make","EMPATHY","-6.944696522426008"
"340","wait","EMPATHY","-7.07379314324134"
"341","line","EMPATHY","1.5853403441637117"
"342","other","EMPATHY","-14.48676471877594"
"343","legal","EMPATHY","-9.560481152313386"
"344","immigrant","EMPATHY","-4.459519517984255"
"345","given","EMPATHY","-2.274765345957405"
"346","special","EMPATHY","-2.399547059009425"
"347","privileges","EMPATHY","-2.2908010216655184"
"348","mean","EMPATHY","5.867307014130788"
"349","aren't","EMPATHY","12.078971288849875"
"350","legally","EMPATHY","-2.756467952936943"
"351","then","EMPATHY","-12.934028949682531"
"352","global","EMPATHY","-4.9754827512811035"
"353","warming","EMPATHY","-1.4818460806855234"
"354","definitely","EMPATHY","-5.304088805629503"
"355","very","EMPATHY","10.567808659663198"
"356","real","EMPATHY","-10.398428751433594"
"357","occurring","EMPATHY","-2.2354266123158544"
"358","deny","EMPATHY","-0.24806165258979146"
"359","sometimes","EMPATHY","-1.5099910017271845"
"360","disagree","EMPATHY","0.31860195406646125"
"361","scientists","EMPATHY","-0.10670083264816399"
"362","evidence","EMPATHY","-4.0045710202376865"
"363","obvious","EMPATHY","3.933880246524857"
"364","ignorant","EMPATHY","-6.071467956291094"
"365","bubble","EMPATHY","-1.0472171492296045"
"366","everything","EMPATHY","6.728722787704272"
"367","fine","EMPATHY","4.520049742451351"
"368","peace","EMPATHY","2.280428238235354"
"369","reasons","EMPATHY","-6.626918322517462"
"370","using","EMPATHY","-0.15119101769329008"
"371","fewer","EMPATHY","-0.3895283726079264"
"372","constantly","EMPATHY","-4.6143857490616"
"373","destroying","EMPATHY","-7.396209018192957"
"374","environment","EMPATHY","0.4647486707866352"
"375","unfortunate","EMPATHY","4.320183305635167"
"376","continue","EMPATHY","-3.7989888713460123"
"377","deplete","EMPATHY","-0.8450067425903621"
"378","without","EMPATHY","3.0027440192719124"
"379","care","EMPATHY","-2.9726907118716994"
"380","effects","EMPATHY","-1.9604568115965328"
"381","won't","EMPATHY","-9.22616017753033"
"382","felt","EMPATHY","4.157538195270338"
"383","much","EMPATHY","-11.00967870917394"
"384","generation","EMPATHY","-1.4381729500313811"
"385","am","EMPATHY","2.939420141016723"
"386","those","EMPATHY","9.859861059539103"
"387","others","EMPATHY","4.824735517933678"
"388","sadly","EMPATHY","-2.607722658199173"
"389","instances","EMPATHY","2.177440795839204"
"390","shootings","EMPATHY","4.520126159875249"
"391","mass","EMPATHY","-3.395551006486874"
"392","murdering","EMPATHY","1.53346666321009"
"393","happening","EMPATHY","1.4276328126959508"
"394","around","EMPATHY","-1.496803091070301"
"395","example","EMPATHY","-3.729506356788854"
"396","brought","EMPATHY","-0.6825521173014039"
"397","orlando","EMPATHY","0.28387633435843973"
"398","shooting","EMPATHY","-1.2160950699369937"
"399","shows","EMPATHY","-5.934029223169592"
"400","culture","EMPATHY","-1.1301525375278152"
"401","days","EMPATHY","-12.00560221972638"
"402","find","EMPATHY","-8.878349781174778"
"403","innocent","EMPATHY","3.923245596351816"
"404","screwed","EMPATHY","2.8013029577865045"
"405","agenda","EMPATHY","-2.8219958514623413"
"406","whatever","EMPATHY","-3.1867320778178065"
"407","show","EMPATHY","-10.346985541346138"
"408","control","EMPATHY","0.3620681994724969"
"409","over","EMPATHY","0.4490319264254472"
"410","huge","EMPATHY","6.175684253366744"
"411","gun","EMPATHY","12.991833461128163"
"412","laws","EMPATHY","0.5862371543594096"
"413","sort","EMPATHY","-3.7324629699685"
"414","change","EMPATHY","-3.7798170859649876"
"415","occurs","EMPATHY","-0.17340905412172647"
"416","talked","EMPATHY","-6.25660409957043"
"417","person","EMPATHY","2.2901789056077506"
"418","took","EMPATHY","1.6298238498993636"
"419","matters","EMPATHY","-0.26745306525099644"
"420","hands","EMPATHY","4.922717846238957"
"421","card","EMPATHY","-2.818253896136733"
"422","declined","EMPATHY","-2.818253896136733"
"423","starbucks","EMPATHY","-4.301055793262635"
"424","went","EMPATHY","-4.699929177463843"
"425","ended","EMPATHY","4.673871906509589"
"426","customer","EMPATHY","-0.20171032834769123"
"427","inside","EMPATHY","-8.60141268539577"
"428","prime","EMPATHY","-0.949556424292557"
"429","serious","EMPATHY","-2.7153121480550118"
"430","look","EMPATHY","-4.355819741746162"
"431","second","EMPATHY","3.5076143940914424"
"432","amendment","EMPATHY","-0.9431112769106417"
"433","allows","EMPATHY","-0.604382693862343"
"434","bear","EMPATHY","2.318933384435437"
"435","arms","EMPATHY","-4.107462848475154"
"436","society","EMPATHY","-10.020328230375972"
"437","has","EMPATHY","10.496145311102225"
"438","changed","EMPATHY","-0.8761378919664773"
"439","taken","EMPATHY","-4.57145592130324"
"440","account","EMPATHY","-9.603552050035937"
"441","when","EMPATHY","6.849002120327268"
"442","thinking","EMPATHY","6.652992461843341"
"443","possibility","EMPATHY","-7.444400739435297"
"444","actually","EMPATHY","-0.07988251407925362"
"445","?","EMPATHY","-4.2829099042023735"
"446","it's","EMPATHY","-11.217121984032014"
"447","devolved","EMPATHY","-1.2548732253128545"
"448","constant","EMPATHY","-4.287340647970985"
"449","chaos","EMPATHY","-4.091290952446071"
"450","violence","EMPATHY","12.059492636053877"
"451","terror","EMPATHY","-2.9968413803297964"
"452","doesn't","EMPATHY","-2.4800407786075818"
"453","come","EMPATHY","14.350675829466036"
"454","america","EMPATHY","4.335288899503823"
"455","carry","EMPATHY","0.26528252007161085"
"456","terrorist","EMPATHY","-1.7800258492894576"
"457","stay","EMPATHY","-3.45903579795531"
"458","hated","EMPATHY","-2.065518472304937"
"459","wonder","EMPATHY","-2.8896223403804226"
"460","supposed","EMPATHY","7.345294973624319"
"461","government","EMPATHY","-6.4465490128901495"
"462","job","EMPATHY","3.9935152315467746"
"463","explaining","EMPATHY","-0.7973584367324946"
"464","carrying","EMPATHY","5.682558383679248"
"465","creates","EMPATHY","0.6577280871845177"
"466","even","EMPATHY","1.0974376248995592"
"467","questions","EMPATHY","2.821834218144394"
"468","than","EMPATHY","2.6241351438863956"
"469","answers","EMPATHY","-5.730408039035832"
"470","enough","EMPATHY","11.997656342427995"
"471","father","EMPATHY","0.4046021892354276"
"472","child","EMPATHY","-8.630197535665772"
"473","molester","EMPATHY","0.0447564585012763"
"474","molested","EMPATHY","-0.02351328563991795"
"475","mother","EMPATHY","-2.0635420365769286"
"476","nerve","EMPATHY","3.2467910106210427"
"477","join","EMPATHY","2.743369078014873"
"478","abuse","EMPATHY","3.6121067737341708"
"479","doubt","EMPATHY","10.744829200337307"
"480","she","EMPATHY","8.443795390735449"
"481","forced","EMPATHY","-0.726097678357674"
"482","divorced","EMPATHY","-2.0577900458099108"
"483","left","EMPATHY","10.877536543974152"
"484","rather","EMPATHY","2.9351635693610802"
"485","commit","EMPATHY","-2.2820862421154713"
"486","heinous","EMPATHY","-1.6237748469438862"
"487","crime","EMPATHY","-5.473436689551927"
"488","money","EMPATHY","-5.177824666577738"
"489","excuse","EMPATHY","3.5404475535663327"
"490","wouldn't","EMPATHY","-11.958342951448287"
"491","molest","EMPATHY","0.9237183355331557"
"492","sicking","EMPATHY","0.9237183355331557"
"493","perverse","EMPATHY","2.0184041163324116"
"494","sorry","EMPATHY","-5.4504130085105755"
"495","excuses","EMPATHY","-5.874230968258608"
"496","human","EMPATHY","-1.7787292708661924"
"497","beings","EMPATHY","0.3522557404724396"
"498","finally","EMPATHY","6.851925213442878"
"499","put","EMPATHY","0.4076168899386415"
"500","end","EMPATHY","-6.349865461384543"
"501","mans","EMPATHY","-1.5056888842259197"
"502","killing","EMPATHY","-1.259132823464321"
"503","spree","EMPATHY","-0.4864814872607554"
"504","obviously","EMPATHY","-2.3336788289738597"
"505","mentally","EMPATHY","-9.262860280305018"
"506","ill","EMPATHY","-7.526771382862403"
"507","taking","EMPATHY","-0.6375097650154651"
"508","medication","EMPATHY","-0.6730941378297257"
"509","friends","EMPATHY","-0.6440720044159"
"510","been","EMPATHY","-4.499747321939111"
"511","helping","EMPATHY","0.5929305330916665"
"512","hide","EMPATHY","-4.26933964628731"
"513","otherwise","EMPATHY","-3.417653813227736"
"514","hidden","EMPATHY","-3.6675670392652826"
"515","anyways","EMPATHY","5.186986308296808"
"516","incidents","EMPATHY","-2.4765223584088245"
"517","makes","EMPATHY","7.510299596313925"
"518","crack","EMPATHY","-1.5056888842259197"
"519","down","EMPATHY","-6.8901726672992964"
"520","harder","EMPATHY","-1.00233707178959"
"521","guns","EMPATHY","-6.974386711233234"
"522","rights","EMPATHY","13.460721751416001"
"523","several","EMPATHY","-3.8641240202257063"
"524","times","EMPATHY","-2.5176337552130987"
"525","managed","EMPATHY","-2.1646141125010048"
"526","hospital","EMPATHY","-1.279117541201261"
"527","happened","EMPATHY","-2.658069601550843"
"528","seem","EMPATHY","-9.270898398807198"
"529","critical","EMPATHY","0.34657108187380387"
"530","condition","EMPATHY","5.470207000867721"
"531","case","EMPATHY","2.1662173251809307"
"532","sounds","EMPATHY","-8.78381720660478"
"533","suspicious","EMPATHY","-5.083468995205545"
"534","reason","EMPATHY","-8.855348061596922"
"535","random","EMPATHY","-0.6108315947921911"
"536","blindly","EMPATHY","-1.4851428400072257"
"537","night","EMPATHY","3.1966067903135817"
"538","club","EMPATHY","-1.9584786715680769"
"539","reporters","EMPATHY","-1.4851428400072257"
"540","need","EMPATHY","3.1518405225396458"
"541","made","EMPATHY","6.744600320824838"
"542","employees","EMPATHY","1.1813970652703967"
"543","create","EMPATHY","3.9615607247318674"
"544","fake","EMPATHY","-5.741601816405078"
"545","accounts","EMPATHY","-9.405773406008588"
"546","order","EMPATHY","2.4021442731768543"
"547","drive","EMPATHY","1.1097779036595412"
"548","sales","EMPATHY","1.6938112372323237"
"549","blaming","EMPATHY","-0.28381907758989744"
"550","higher","EMPATHY","1.2223604534574937"
"551","positions","EMPATHY","-2.196759414597085"
"552","would've","EMPATHY","3.9432046815211526"
"553","worker","EMPATHY","-1.0249930652456993"
"554","quit","EMPATHY","-3.595032356509437"
"555","before","EMPATHY","19.003843560097653"
"556","fraudulent","EMPATHY","1.6884586943703828"
"557","shock","EMPATHY","-8.890559528773835"
"558","first","EMPATHY","5.643416249656556"
"559","reflect","EMPATHY","-1.9605610954005523"
"560","transpired","EMPATHY","-0.23713518665184619"
"561","please","EMPATHY","-2.488724910208748"
"562","too","EMPATHY","1.9653523073749395"
"563","love","EMPATHY","5.961074513464568"
"564","hold","EMPATHY","-1.6596413685689482"
"565","onto","EMPATHY","0.6637573115461833"
"566","granted","EMPATHY","-0.14424932089254938"
"567","migrants","EMPATHY","-1.6237130419264638"
"568","attempting","EMPATHY","-3.4051525542853924"
"569","themselves","EMPATHY","0.7562076533306797"
"570","ironically","EMPATHY","-4.872246176263444"
"571","untimely","EMPATHY","-3.933851513484187"
"572","poor","EMPATHY","13.265407892975084"
"573","flee","EMPATHY","2.3619218544964693"
"574","learn","EMPATHY","-6.482104687785053"
"575","accept","EMPATHY","-7.379164301202612"
"576","instead","EMPATHY","-3.803871730860402"
"577","having","EMPATHY","5.898181189116554"
"578","isis","EMPATHY","-9.90764716095133"
"579","stain","EMPATHY","-2.9479239024421195"
"580","committing","EMPATHY","-2.307664126874799"
"581","atrocities","EMPATHY","1.2548799082527775"
"582","condemned","EMPATHY","-3.511115103866072"
"583","every","EMPATHY","-7.218356066173136"
"584","nation","EMPATHY","-7.307627382676558"
"585","stopped","EMPATHY","-0.7525723178139979"
"586","costs","EMPATHY","-3.401689109551401"
"587","destroyed","EMPATHY","-9.226249845892527"
"588","wont","EMPATHY","-6.155520562522738"
"589","hurt","EMPATHY","7.721261952622575"
"590","soul","EMPATHY","-1.6429328609225111"
"591","trying","EMPATHY","-2.546798216968795"
"592","imprisoned","EMPATHY","-2.9479239024421195"
"593","brainwashed","EMPATHY","-2.9479239024421195"
"594","joining","EMPATHY","-5.669023209196589"
"595","stop","EMPATHY","-9.756695332399717"
"596","pipeline","EMPATHY","10.379659044616886"
"597","interfering","EMPATHY","0.33720418233384075"
"598","tribes","EMPATHY","3.8535098389470437"
"599","causing","EMPATHY","6.276916948243852"
"600","lots","EMPATHY","4.9867280107111425"
"601","enviornmental","EMPATHY","1.5147117507059324"
"602","damage","EMPATHY","10.011894377323221"
"603","individuals","EMPATHY","-1.2392534142626856"
"604","important","EMPATHY","13.389324073569309"
"605","deserve","EMPATHY","10.201206367100363"
"606","anscestors","EMPATHY","1.5147117507059324"
"607","decimated","EMPATHY","1.5147117507059324"
"608","throughout","EMPATHY","3.424008760295325"
"609","history","EMPATHY","-0.5214690573840192"
