"message_id","feat","avg(empathy.empathy)","avg(empathy.distress)","avg(empathy.empathy_bin)","avg(empathy.distress_bin)","test_fold"
"R_25vCdsEDRhPJ3w3_2","1000s","4.1670000","5.8750000","1.0000","1.0000","5"
"R_2xJcBbmJq6tC50y_2","101","2.8330000","4.2500000","0.0000","1.0000","4"
"R_2CEwmOXgqGtctrt_2","11","3.8335000","5.8125000","0.5000","1.0000","6"
"R_3oTOlb2UT21kncA_2","12","6.5000000","6.5000000","1.0000","1.0000","7"
"R_3oTOlb2UT21kncA_5","12-year-old","5.5000000","5.7500000","1.0000","1.0000","6"
"R_2AShlPLXEZW4TNc_3","1200","6.0556667","4.7500000","1.0000","0.6667","2"
"R_1rftZXLZ8DysqyC_4","122","1.5000000","4.3750000","0.0000","1.0000","8"
"R_CaD7yFl7q5MrzCp_1","13","4.5000000","5.3750000","1.0000","1.0000","0"
"R_1OPuFFg74ePvEHb_4","13,000","5.5000000","5.1250000","1.0000","1.0000","0"
"R_1DZ3upqcIzFhtH3_4","13,300","5.0000000","3.6250000","1.0000","0.0000","3"
"R_1pERSTMtylH2tus_2","130","4.8890000","4.4166667","0.6667","0.6667","1"
"R_1OPuFFg74ePvEHb_2","14","3.6667500","3.9375000","0.5000","0.5000","0"
"R_5jRlP3nKHGclOFj_2","14-year-old","5.6670000","5.7500000","1.0000","1.0000","7"
"R_Cf3oaCWH23zMSdj_1","1400","5.6670000","3.0000000","1.0000","0.0000","1"
"R_qxegiSp0tG2ayxb_4","1400miles","6.5000000","5.6250000","1.0000","1.0000","4"
"R_31Et1v2rps9wNSQ_3","15","3.3890000","5.2916667","0.3333","1.0000","6"
"R_ROAxUwdU6WcMHdf_2","150","5.3330000","5.5000000","1.0000","1.0000","5"
"R_1rfDsNtkx9ueNuH_4","16","4.6670000","5.1250000","1.0000","1.0000","2"
"R_1OPuFFg74ePvEHb_4","16-year","5.5000000","5.1250000","1.0000","1.0000","0"
"R_3oTOlb2UT21kncA_5","16-year-old","5.5000000","5.7500000","1.0000","1.0000","6"
"R_OPS9EZNTzb221uF_3","17","3.3330000","3.3750000","0.0000","0.0000","2"
"R_2xJIlWl26lfyw8n_1","1750","4.5000000","5.5000000","1.0000","1.0000","5"
"R_sYY3M27k4zjwPfz_3","175lbs","7.0000000","6.7500000","1.0000","1.0000","6"
"R_3KDPGjpoRqJxdFY_1","18","3.0835000","4.4375000","0.5000","0.5000","1"
"R_3npi2r9WK3X6C5j_3","18,000","5.3330000","4.6250000","1.0000","1.0000","5"
"R_57k7MIpd4IfEJ8d_4","18-year-old","4.1670000","5.0000000","1.0000","1.0000","1"
"R_3npi2r9WK3X6C5j_3","180","5.3330000","4.6250000","1.0000","1.0000","5"
"R_b9PntTdyM0vgfbb_5","1800's","6.0000000","6.0000000","1.0000","1.0000","0"
"R_1OPuFFg74ePvEHb_4","19","6.2917500","5.8750000","1.0000","1.0000","0"
"R_1DDb7pcl8PkL7Rz_1","1925","3.0000000","4.5000000","0.0000","1.0000","6"
"R_2ASfOpichWeulMF_3","1947","2.3335000","3.2500000","0.0000","0.5000","5"
"R_3oA99lmBLFDBvnj_2","1950","7.0000000","7.0000000","1.0000","1.0000","3"
"R_SJmBO1u0DDmEZH3_2","1960","4.3330000","5.2500000","1.0000","1.0000","2"
"R_31FSDThjiQYih8p_4","1960s","1.0000000","1.0000000","0.0000","0.0000","3"
"R_3R4lpvpSZKNYUCN_3","1966","4.5000000","5.0000000","1.0000","1.0000","1"
"R_3qmvHJGYLWOgccV_4","1969","3.5000000","2.8750000","0.0000","0.0000","3"
"R_1eQAOZUF4OeFfld_3","1993","4.1670000","3.7500000","1.0000","0.0000","4"
"R_2pVLOa7aDX0ZdAl_2","1996","2.9170000","6.3750000","0.5000","1.0000","1"
"R_1OPuFFg74ePvEHb_4","1997","5.5000000","5.1250000","1.0000","1.0000","0"
"R_5jRlP3nKHGclOFj_4","1998","5.8330000","6.0000000","1.0000","1.0000","1"
"R_1OPuFFg74ePvEHb_4","1999","5.5000000","5.1250000","1.0000","1.0000","0"
"R_2EEQioTSv70RUzF_2","19th","5.6670000","6.1250000","1.0000","1.0000","6"
"R_1jl9vLqdDRf4Epg_1","2","4.0416250","3.6250000","0.5625","0.5000","0"
"R_1CwqF3XMcOybgIW_5","2,000","2.6665000","3.6250000","0.5000","0.5000","8"
"R_2AShlPLXEZW4TNc_3","2-day-old","4.6670000","1.8750000","1.0000","0.0000","2"
"R_3npi2r9WK3X6C5j_5","2.2","4.3330000","4.3750000","1.0000","1.0000","8"
"R_PBbNxpYdnlgFsU9_3","2.3","3.5000000","4.7500000","0.0000","1.0000","2"
"R_3F2IgdLQxHPguO2_5","20","5.3888333","5.4583333","1.0000","0.8333","0"
"R_1DAmmWVuxekOzQt_2","20-year","3.0000000","5.5000000","0.0000","1.0000","5"
"R_1Iu8tApfebA0WZs_2","200","5.0833750","4.8593750","0.8750","0.8750","1"
"R_3qDqiG7g35x0oqN_1","2000","3.5000000","4.8750000","0.0000","1.0000","0"
"R_1eQAOZUF4OeFfld_3","2001","4.1670000","3.7500000","1.0000","0.0000","4"
"R_1mFvDu8OiiYboIA_5","2002","2.8330000","1.0000000","0.0000","0.0000","1"
"R_1pERSTMtylH2tus_3","2004","4.1670000","4.1250000","1.0000","1.0000","7"
"R_3oTOlb2UT21kncA_2","2005","6.0000000","6.0000000","1.0000","1.0000","7"
"R_1PSGwxsE86F4twO_4","2006","4.8330000","6.3750000","1.0000","1.0000","2"
"R_2ASfOpichWeulMF_3","2007","1.0000000","1.6250000","0.0000","0.0000","5"
"R_10Tabapshu2tvvK_2","2008","5.3335000","6.1875000","1.0000","1.0000","3"
"R_Qc4poUG8L6xOMcV_5","2009","1.0000000","1.0000000","0.0000","0.0000","4"
"R_1OPuFFg74ePvEHb_4","2010","4.5835000","5.6250000","0.5000","1.0000","0"
"R_O8rkxaPvmC2DHTX_1","2011","4.8330000","5.3750000","1.0000","1.0000","8"
"R_1OPuFFg74ePvEHb_4","2012","5.0835000","3.5625000","1.0000","0.5000","0"
"R_PBbNxpYdnlgFsU9_3","2013","2.5000000","4.5625000","0.0000","1.0000","2"
"R_1n8frNuDYCk5bfB_2","2015","5.4666000","4.9750000","1.0000","0.8000","3"
"R_3F2IgdLQxHPguO2_4","2016","3.5001667","3.4583333","0.5000","0.5000","1"
"R_2eUtceWIPn47x8l_4","2016-2017","4.0000000","4.0000000","1.0000","1.0000","4"
"R_Cf3oaCWH23zMSdj_1","2018","5.6670000","3.0000000","1.0000","0.0000","1"
"R_3ElKNT2rbrUZYdR_2","2019","1.6670000","1.0000000","0.0000","0.0000","0"
"R_1f3fRDbsl9jD5Ww_5","2020","2.2223333","2.2916667","0.3333","0.3333","0"
"R_1LNJZAfnVTV5mcq_5","2022","4.3330000","3.6250000","1.0000","0.0000","5"
"R_3Jw9WNCBWRV66DT_1","20k","3.1670000","5.0000000","0.0000","1.0000","4"
"R_3oTOlb2UT21kncA_1","20s","5.8330000","5.7500000","1.0000","1.0000","4"
"R_Cf3oaCWH23zMSdj_1","20th","5.6670000","3.0000000","1.0000","0.0000","1"
"R_2UWRxvdzbAww1nz_4","2196","3.3330000","4.7500000","0.0000","1.0000","4"
"R_D6kCbvPIjlUSHAd_1","22","4.3330000","1.0000000","1.0000","0.0000","4"
"R_2PiZjdFX0cW00PQ_4","22-year-old","5.0000000","4.5000000","1.0000","1.0000","8"
"R_5BjrkiX7wiiuXFn_4","220","5.8330000","2.6250000","1.0000","0.0000","3"
"R_2EougSpp1xd4X4Z_2","23","3.4165000","5.8125000","0.0000","1.0000","5"
"R_2xIXWgIt65WqCB5_4","230","6.3330000","5.8750000","1.0000","1.0000","3"
"R_3ERvdNjTrRhQlWO_3","24","5.2500000","5.0000000","1.0000","1.0000","5"
"R_2B8Px06tE3ZGxiX_5","24-hour","4.6670000","4.3750000","1.0000","1.0000","0"
"R_1pERSTMtylH2tus_5","25","4.9761429","4.8928571","0.7143","0.5714","0"
"R_1mFvDu8OiiYboIA_5","250","2.8330000","1.0000000","0.0000","0.0000","1"
"R_2AEUozhKdiOv2dz_4","25000","1.8330000","1.0000000","0.0000","0.0000","1"
"R_1LhyOz9jrkIJQCi_4","26","5.0000000","4.0000000","1.0000","0.5000","0"
"R_1DDb7pcl8PkL7Rz_2","270","3.5000000","4.6250000","0.0000","1.0000","8"
"R_5jRlP3nKHGclOFj_3","28","5.5000000","6.0000000","1.0000","1.0000","7"
"R_1LhyOz9jrkIJQCi_4","29","4.8886667","3.2083333","1.0000","0.3333","0"
"R_1CwqF3XMcOybgIW_4","2m","4.5000000","5.1250000","1.0000","1.0000","4"
"R_1FPPdbnLwSGuNfD_1","2nd","5.0000000","4.8750000","0.5000","0.5000","2"
"R_2Qya6z7Tq9vKDU6_1","3","4.5666000","4.0750000","0.6000","0.6000","0"
"R_3R4lpvpSZKNYUCN_4","3,000","4.8330000","5.2500000","1.0000","1.0000","1"
"R_3oTOlb2UT21kncA_3","3-year-old","6.0000000","5.8750000","1.0000","1.0000","4"
"R_WoFlOJ6EsGnQNW1_2","3.2","4.6670000","4.8750000","1.0000","1.0000","7"
"R_3mmXh2LU82nVg96_3","3.6","5.8330000","5.5000000","1.0000","1.0000","0"
"R_1IRRIFlrEvyBc83_5","30","3.6943333","3.5416667","0.5000","0.6667","1"
"R_1pERSTMtylH2tus_5","30,000","3.3330000","3.5000000","0.0000","0.0000","0"
"R_xyg9o2AhhGJI11L_1","300","1.0000000","1.0000000","0.0000","0.0000","5"
"R_3R4lpvpSZKNYUCN_1","30km","5.5000000","5.5000000","1.0000","1.0000","4"
"R_1OPuFFg74ePvEHb_4","31","5.0000000","5.0625000","1.0000","1.0000","0"
"R_3ffqM7eI6MDHtwo_4","32","3.5000000","5.0000000","0.0000","1.0000","3"
"R_1KxO6Ao7Nq2txfD_3","33","1.0000000","1.0000000","0.0000","0.0000","7"
"R_3ffqM7eI6MDHtwo_4","35","3.0835000","3.6875000","0.0000","0.5000","3"
"R_O8rkxaPvmC2DHTX_1","35-year","4.8330000","5.3750000","1.0000","1.0000","8"
"R_3npi2r9WK3X6C5j_3","350","6.1665000","5.3750000","1.0000","1.0000","5"
"R_3F2IgdLQxHPguO2_3","37","5.5000000","5.8750000","1.0000","1.0000","5"
"R_3ffqM7eI6MDHtwo_4","38","3.5000000","5.0000000","0.0000","1.0000","3"
"R_1pERSTMtylH2tus_2","39","3.5000000","3.5000000","0.0000","0.0000","1"
"R_2eUtceWIPn47x8l_2","3rd","3.5415000","4.5000000","0.5000","0.5000","4"
"R_2xJIlWl26lfyw8n_2","4","3.7963333","4.3888889","0.4444","0.7778","1"
"R_Q9TGvokg2x7BPsB_5","4.50","4.0000000","1.5000000","1.0000","0.0000","6"
"R_1FPPdbnLwSGuNfD_1","40","5.3333333","6.1250000","0.6667","1.0000","2"
"R_1Ca4HzZe2UzxzWV_5","400","5.6665000","2.9375000","1.0000","0.5000","2"
"R_1PSGwxsE86F4twO_4","41","4.8330000","6.3750000","1.0000","1.0000","2"
"R_3ffqM7eI6MDHtwo_4","42","3.5000000","5.0000000","0.0000","1.0000","3"
"R_2woWYw6rHTgQXfH_1","43","4.1665000","3.2500000","0.5000","0.5000","2"
"R_25T5ImOfpOm39RP_3","4th","4.3330000","4.8750000","1.0000","1.0000","6"
"R_2w5APqi1FRXTcaf_4","5","4.3958750","4.5937500","0.6250","0.7500","0"
"R_1OPuFFg74ePvEHb_2","5,000","5.4170000","5.4375000","1.0000","1.0000","0"
"R_3mmXh2LU82nVg96_1","5,300","5.5000000","5.6250000","1.0000","1.0000","1"
"R_10Tabapshu2tvvK_4","5.0","2.4165000","1.9375000","0.0000","0.0000","7"
"R_1PSGwxsE86F4twO_2","5.7","5.3330000","5.5000000","1.0000","1.0000","7"
"R_1pERSTMtylH2tus_2","50","3.5835000","3.1875000","0.0000","0.0000","1"
"R_OPS9EZNTzb221uF_3","50's","3.3330000","3.3750000","0.0000","0.0000","2"
"R_2woWYw6rHTgQXfH_2","500","5.6665000","3.4375000","1.0000","0.2500","0"
"R_57k7MIpd4IfEJ8d_4","5000","2.7223333","3.5000000","0.3333","0.6667","1"
"R_8okZZbyblCqsFNv_4","55","6.5000000","5.0000000","1.0000","1.0000","6"
"R_2xIXWgIt65WqCB5_5","56","6.1670000","5.7500000","1.0000","1.0000","3"
"R_3ElKNT2rbrUZYdR_2","6","3.9167500","3.4687500","0.5000","0.5000","0"
"R_sYY3M27k4zjwPfz_3","6'0","7.0000000","6.7500000","1.0000","1.0000","6"
"R_25T5ImOfpOm39RP_3","6,000","4.3330000","4.8750000","1.0000","1.0000","6"
"R_5BjrkiX7wiiuXFn_4","6.4","6.1665000","3.8125000","1.0000","0.5000","3"
"R_3F2IgdLQxHPguO2_4","60","5.7776667","5.5833333","1.0000","1.0000","1"
"R_2AShlPLXEZW4TNc_5","600","3.6670000","3.6250000","0.0000","0.0000","3"
"R_10Tabapshu2tvvK_2","6000","4.6670000","6.3750000","1.0000","1.0000","3"
"R_1rftZXLZ8DysqyC_2","60s","4.0835000","4.0625000","0.5000","0.5000","3"
"R_088bdUkTs4jYl7b_4","63","1.0000000","3.0000000","0.0000","0.0000","3"
"R_3npi2r9WK3X6C5j_4","65","4.5000000","4.0000000","1.0000","1.0000","2"
"R_1pVzLvHEgb6ay4E_5","66","3.6670000","6.1250000","0.0000","1.0000","4"
"R_1mCXoR0Phty4GNS_5","6:30","3.3330000","2.5000000","0.0000","0.0000","5"
"R_1g5YEkTMm158K6n_5","6th","3.1670000","1.3750000","0.0000","0.0000","7"
"R_b1TbRrcCazNh0Qx_4","7","2.6665000","2.7500000","0.5000","0.0000","0"
"R_CaD7yFl7q5MrzCp_1","70","4.5000000","5.3750000","1.0000","1.0000","0"
"R_11d2f4aGBETtClb_5","70's","5.8330000","2.8750000","1.0000","0.0000","6"
"R_b9PntTdyM0vgfbb_1","700","6.0556667","4.8333333","1.0000","0.6667","3"
"R_qxegiSp0tG2ayxb_4","70000","6.5000000","5.6250000","1.0000","1.0000","4"
"R_sYY3M27k4zjwPfz_3","70s","7.0000000","6.7500000","1.0000","1.0000","6"
"R_6S8yzbSVDy85saJ_3","74","6.5000000","1.0000000","1.0000","0.0000","0"
"R_1DZ3upqcIzFhtH3_4","75","3.8890000","3.6666667","0.6667","0.3333","3"
"R_1rfDsNtkx9ueNuH_1","750","4.6670000","4.2500000","1.0000","1.0000","5"
"R_2YArZsw1g1y22lR_3","78","4.4170000","4.1875000","1.0000","0.5000","2"
"R_2Qya6z7Tq9vKDU6_5","783","5.3330000","5.1250000","1.0000","1.0000","3"
"R_wSkDqB6ZNAVmKY1_5","8","3.6250000","3.9687500","0.5000","0.5000","0"
"R_1pERSTMtylH2tus_2","8,000","3.7500000","3.7500000","0.5000","0.5000","1"
"R_3oTOlb2UT21kncA_5","8-year-old","5.5000000","5.7500000","1.0000","1.0000","6"
"R_5BjrkiX7wiiuXFn_4","8.8","6.1665000","3.8125000","1.0000","0.5000","3"
"R_3Hz9m3bA6uWT3YI_2","80","3.3890000","2.8333333","0.0000","0.3333","0"
"R_1mFvDu8OiiYboIA_5","80's","4.3330000","1.9375000","0.5000","0.0000","1"
"R_b1TbRrcCazNh0Qx_1","80,000","1.0000000","2.3750000","0.0000","0.0000","4"
"R_25vCdsEDRhPJ3w3_2","800","4.2500000","5.3750000","1.0000","1.0000","5"
"R_1eQAOZUF4OeFfld_5","80s","3.1670000","3.6250000","0.0000","0.0000","5"
"R_3nTvynbDUYQMWU7_4","82","3.5000000","3.8750000","0.0000","0.0000","3"
"R_1g5YEkTMm158K6n_4","83","1.1670000","1.1250000","0.0000","0.0000","0"
"R_1eQAOZUF4OeFfld_1","83-year-old","3.8330000","3.0000000","0.0000","0.0000","1"
"R_2w5APqi1FRXTcaf_4","86","3.8330000","1.0000000","0.0000","0.0000","0"
"R_z2Ua6AbIBF0WXh7_5","86-year-old","7.0000000","1.1250000","1.0000","0.0000","7"
"R_C9sJlQRcb3HIxln_1","87-year-old","5.0000000","4.8750000","1.0000","1.0000","4"
"R_3oTOlb2UT21kncA_1","88","5.8330000","5.7500000","1.0000","1.0000","4"
"R_2c5UkddgXqWcNqs_1","8th","1.6670000","4.5000000","0.0000","1.0000","2"
"R_3OpG184aKTO0EJq_1","9","3.9165000","4.1875000","0.5000","0.5000","7"
"R_3pmv2YByMN0V6jP_3","9/11","1.0000000","1.0000000","0.0000","0.0000","6"
"R_3oTOlb2UT21kncA_1","90","4.4165000","6.1250000","0.5000","1.0000","4"
"R_1mFvDu8OiiYboIA_5","90's","2.8330000","1.0000000","0.0000","0.0000","1"
"R_3mmXh2LU82nVg96_4","90210alum","5.5000000","5.8750000","1.0000","1.0000","8"
"R_3iqHvljEoHkIuA3_3","90s","2.0835000","2.3125000","0.0000","0.0000","1"
"R_WoFlOJ6EsGnQNW1_5","911","3.7085000","4.6250000","0.7500","0.7500","3"
"R_3Q0qIgPdSarp08H_4","99.9","3.1670000","3.7500000","0.0000","0.0000","3"
"R_1HoxPF6qzy4BIwm_5",":","4.6618857","4.7071429","0.7429","0.7429","0"
"R_31Et1v2rps9wNSQ_2",":(","3.5278333","5.6041667","0.5000","0.8333","0"
"R_23f3EJw0565sPzq_5",";","2.8421053","3.3881579","0.2105","0.4737","0"
"R_1E52pkDzk4NF6WW_4","<many","5.0000000","3.8750000","1.0000","0.0000","8"
"R_2xJcBbmJq6tC50y_3","<slowly","3.6670000","5.7500000","0.0000","1.0000","2"
"R_3rPu02mAYdW61Xg_2","?","3.7303642","3.7417910","0.4806","0.4866","0"
"R_wSkDqB6ZNAVmKY1_2","@marvel","4.1670000","4.6250000","1.0000","1.0000","5"
"R_3F2IgdLQxHPguO2_5","@middleditch","5.8330000","5.7500000","1.0000","1.0000","0"
"R_BQYbCIHSznI2RkB_4","[","3.0000000","3.3750000","0.0000","0.0000","1"
"R_3rPu02mAYdW61Xg_2","a","3.6902374","3.6981271","0.4933","0.4781","0"
"R_ZawuD4lhU731A8p_2","aah","4.5000000","6.8750000","1.0000","1.0000","3"
"R_8okZZbyblCqsFNv_2","aare","5.0000000","4.7500000","1.0000","1.0000","1"
"R_3QK3DgRo0DfNS48_1","abandon","3.1670000","5.7500000","0.0000","1.0000","8"
"R_25T5ImOfpOm39RP_4","abandoned","4.6670000","5.8750000","1.0000","1.0000","2"
"R_3QK3DgRo0DfNS48_1","abandoning","3.1670000","5.7500000","0.0000","1.0000","8"
"R_PBbNxpYdnlgFsU9_2","abbasi","5.5000000","6.5000000","1.0000","1.0000","6"
"R_2woWYw6rHTgQXfH_1","abed","5.5000000","2.2500000","1.0000","0.0000","2"
"R_5jRlP3nKHGclOFj_2","abid","5.6670000","5.7500000","1.0000","1.0000","7"
"R_3Gm64BvSHkOeisK_5","abiding","1.0000000","1.1250000","0.0000","0.0000","3"
"R_Cf3oaCWH23zMSdj_1","ability","4.1251250","3.8281250","0.6250","0.5000","1"
"R_DqqsjbW8YKGGs9P_3","abject","2.6665000","4.5000000","0.5000","0.5000","3"
"R_1FPPdbnLwSGuNfD_2","able","4.1442537","3.7854478","0.5821","0.4776","0"
"R_3qjkVDIjECLKnKZ_3","abolishing","2.5000000","2.5000000","0.5000","0.5000","5"
"R_1Cf5NtaZbCAGR7n_5","abolishment","6.0000000","2.0000000","1.0000","0.0000","0"
"R_Dwv0KHEDJhBKMO5_5","abortion","2.9167500","3.3750000","0.2500","0.2500","1"
"R_3rPu02mAYdW61Xg_2","about","3.5570717","3.6291799","0.4713","0.4697","0"
"R_2YV6IEQMUgozwQ1_4","above","4.2962222","4.0416667","0.6667","0.5556","4"
"R_VXt1aIuOzDuJLSV_5","abruptly","7.0000000","7.0000000","1.0000","1.0000","6"
"R_PGMi0XWOtOpaa89_5","absconded","4.0000000","2.0000000","1.0000","0.0000","4"
"R_NXWUciQSQ1AJ7PP_5","absent","2.5000000","2.6250000","0.0000","0.0000","6"
"R_2c5BkaXnplhofbP_1","absolute","3.0000000","3.1250000","0.5000","0.5000","6"
"R_1n8frNuDYCk5bfB_1","absolutely","3.7500500","5.1375000","0.4500","0.8000","0"
"R_2Y3T8M1nbUNrgGx_1","abstract","6.3330000","7.0000000","1.0000","1.0000","8"
"R_tPuj2guRW2IW3Ul_2","absurd","2.6670000","3.0000000","0.5000","0.5000","8"
"R_1LNJZAfnVTV5mcq_3","absurdity","2.3335000","1.4375000","0.0000","0.0000","4"
"R_2AShlPLXEZW4TNc_2","abu","5.3330000","4.0000000","1.0000","1.0000","7"
"R_3oTOlb2UT21kncA_5","abubakar","5.5000000","5.7500000","1.0000","1.0000","6"
"R_3oTOlb2UT21kncA_5","abuja","5.5000000","5.7500000","1.0000","1.0000","6"
"R_3qDqiG7g35x0oqN_5","abundant","4.3330000","2.8750000","1.0000","0.0000","1"
"R_1GTTZIslL1qczgw_5","abuse","4.1309286","4.7321429","0.6429","0.7143","0"
"R_26l2l9FSAQm96PJ_5","abused","4.1061818","4.1250000","0.6364","0.4545","0"
"R_3nO7FHqWC8lR70A_1","abuser","3.6665000","4.0000000","0.5000","0.5000","7"
"R_3njSNhzart0R0sE_4","abusers","4.1670000","4.0000000","1.0000","1.0000","0"
"R_2YArZsw1g1y22lR_3","abuses","3.5417500","3.8437500","0.7500","0.2500","2"
"R_1CwqF3XMcOybgIW_2","abusing","4.9167500","5.6875000","0.7500","1.0000","2"
"R_3npi2r9WK3X6C5j_1","abut","3.8330000","6.6250000","0.0000","1.0000","6"
"R_3JhpdFn06BA1uDA_1","academia","1.0000000","1.8750000","0.0000","0.0000","1"
"R_1pERSTMtylH2tus_2","academic","3.5000000","3.5000000","0.0000","0.0000","1"
"R_D6kCbvPIjlUSHAd_3","academics","1.5000000","1.0000000","0.0000","0.0000","6"
"R_3nTvynbDUYQMWU7_1","academy","2.8335000","4.3125000","0.0000","0.5000","1"
"R_2B4puxXUMXitzLT_4","accelerating","6.0000000","6.0000000","1.0000","1.0000","0"
"R_22Pw5eZwHTEvBrR_4","accept","2.0000000","3.2750000","0.2000","0.2000","1"
"R_3rPu02mAYdW61Xg_2","acceptable","2.9376250","5.1250000","0.2500","0.7500","0"
"R_1FPPdbnLwSGuNfD_2","acceptance","5.3330000","6.2500000","1.0000","1.0000","0"
"R_1n8frNuDYCk5bfB_4","accepted","3.1666667","5.2916667","0.3333","0.6667","0"
"R_3nIBkYebSUyUro6_1","accepting","4.5556667","2.1250000","0.6667","0.3333","2"
"R_2rB0hjJf3MDIvLy_3","access","3.5520625","3.0312500","0.5625","0.3125","1"
"R_1nSHXIH282d3nd3_4","accessed","4.6670000","5.1250000","1.0000","1.0000","1"
"R_1FPPdbnLwSGuNfD_1","accessible","6.5000000","4.5625000","1.0000","0.5000","2"
"R_3HuhNUxFcsxCt8c_5","accident","4.4637826","4.0652174","0.6957","0.6522","0"
"R_2EougSpp1xd4X4Z_5","accidents","5.0741111","3.7638889","0.7778","0.4444","0"
"R_3npi2r9WK3X6C5j_4","acclaimed","4.5000000","4.0000000","1.0000","1.0000","2"
"R_2B8Px06tE3ZGxiX_1","accompanying","3.5000000","4.3750000","0.0000","1.0000","3"
"R_2V1EtzSABylaDxN_5","accomplish","1.3330000","1.0000000","0.0000","0.0000","3"
"R_2YSo0mxaFU2yiU6_2","accomplished","4.5000000","5.4583333","0.6667","0.6667","1"
"R_23f3EJw0565sPzq_3","accomplishments","4.0000000","4.1250000","0.5000","0.5000","2"
"R_2R2E5hgGHIaKHXz_4","accord","1.6665000","2.6250000","0.0000","0.5000","2"
"R_1IRRIFlrEvyBc83_2","according","4.5209375","4.1250000","0.6875","0.6875","0"
"R_1JIKlQNZtgmcU6i_4","accordingly","7.0000000","7.0000000","1.0000","1.0000","6"
"R_2V1EtzSABylaDxN_2","accords","2.5835000","3.5000000","0.5000","0.5000","5"
"R_1pWjqW6tA6K6MYj_2","account","2.7915833","3.9583333","0.2500","0.5833","0"
"R_1jiDZxx7qFmkgVt_1","accountability","3.3890000","4.7500000","0.3333","1.0000","0"
"R_2ZHUXU5dQB2meI7_5","accountable","3.2085000","4.7500000","0.2500","0.7500","0"
"R_oY0TBfB1OYyRdC1_1","accounted","1.3330000","3.0000000","0.0000","0.0000","7"
"R_PXOlJ2jSCXLT3Ff_2","accounting","3.1670000","3.6250000","0.0000","0.0000","7"
"R_3mmXh2LU82nVg96_1","accounts","2.9000000","4.6375000","0.4000","0.6000","1"
"R_vUBJ2mNrSE6rEGd_1","accumulate","2.5000000","1.3750000","0.0000","0.0000","5"
"R_3O7WLq2c6Zv9pVO_4","accurate","1.0000000","1.0000000","0.0000","0.0000","1"
