	tokens	ratings
164	so	3.1602027
165	rick	2.9435737
166	noted	2.8990767
167	die	3.3985193
168	seem	2.9889066
169	renovating	3.007501
170	potential	3.147811
171	jack	2.9754205
172	tuning	3.0005162
173	eco	2.981981
174	argue	3.0101533
175	634	2.9003835
176	boots	3.2410798
177	accidental	3.0881288
178	unkempt	3.0160487
179	deceptive	2.9825284
180	tackling	3.3943996
181	exercise	2.9209726
182	pink	3.1783726
183	patroller	2.9085834
184	slammed	3.9839334
185	landmark	2.9405658
186	feeding	2.9992242
187	cars	2.9900725
188	sleeve	2.931274
189	township	2.900236
190	deal	3.1463385
191	transformation	3.1976275
192	termination	2.9982138
193	diversity	3.0406165
194	coal	2.9200668
195	bono	3.0747156
196	uplifted	3.495276
197	fantasized	3.2560387
198	cesareans	3.045635
199	undergone	2.9164453
200	bun	2.9254508
201	corrupting	3.2561958
202	809	2.9034758
203	strategic	2.9845777
204	present	2.9209146
205	nineteen	2.9529908
206	calculations	2.9001524
207	pig	3.3801365
208	bassoons	2.902466
209	halibut	2.9849308
210	fashioned	2.989348
211	male	2.9642382
212	humanica	2.9883528
213	ingrained	3.064367
214	lodged	2.9703004
215	phrase	3.0278227
216	mart	2.9562328
217	success	3.201342
218	taylor	2.9164376
219	contrasting	2.903431
220	31	2.8991342
221	reinstate	2.9434912
222	withdrawals	2.9498749
223	disposition	2.9049094
224	11	2.9027789
225	healthier	3.124821
226	cleansing	3.1202738
227	mafia	3.1128876
228	sunnydale	2.9084883
229	disadvantageous	2.9229925
230	satisfying	3.348032
231	greet	3.1890104
232	particular	2.9013164
233	spurring	3.4276333
234	influential	2.999283
235	byways	2.949762
236	subroutine	2.8989027
237	wheeled	3.0137708
238	distancing	2.9191177
239	hillock	2.9038193
240	protestors	3.14222
241	theirs	3.086993
242	nouveau	2.9699142
243	phillips	2.900093
244	skeptical	3.0667064
245	aware	2.9740322
246	spain	2.9412646
247	tarragon	2.9820895
248	filters	2.9021792
249	melody	2.9366257
250	attributes	2.903435
251	play	3.0440335
252	midday	2.911807
253	detonation	3.215555
254	spoke	2.9214346
255	wnba	2.943099
256	rested	2.9597642
257	terran	2.9545386
258	kelly	3.0202436
259	atlantic	2.941573
260	rebuilding	3.0074008
261	clubhouse	2.9041555
262	exempt	2.9145598
263	periodically	2.9109602
264	pretax	2.904946
265	design	2.904822
266	refugee	3.0463943
267	whomever	3.2680964
268	revises	2.9124599
269	att	3.0736325
270	especially	3.1525655
271	jewellery	2.9445615
272	1960	2.8989167
273	speck	3.068815
274	odds	3.3309903
275	hot	3.3356085
276	furman	3.257869
277	cooked	2.9828503
278	20	2.8999345
279	zimbabwe	2.9937184
280	mcginnis	2.9106507
281	)—	2.9883528
282	hampshire	2.906962
283	yards	2.9747434
284	scarlet	3.4306424
285	halls	2.96818
286	clung	3.2472966
287	sunk	3.1860964
288	forgiven	3.2055738
289	intervallic	2.9111695
290	circumstances	2.916378
291	enclosure	2.9044085
292	roadnewsletterhuntington	2.9883528
293	serious	3.2087145
294	fbi	3.1359963
295	chernovsky	2.9883528
296	administration	2.930112
297	straps	3.0437663
298	klute	2.9883528
299	honestly	3.2075176
300	imagination	3.190567
301	wholly	2.9799137
302	millionaire	3.1071076
303	issue	2.9027672
304	delight	3.6885757
305	reliable	3.0256462
306	somebody	3.2556818
307	adulthood	2.9193082
308	equus	3.1511507
309	sufficiency	2.9041176
310	stieglitz	2.9883528
311	mars	3.0714679
312	boys	3.3383732
313	writer	2.9965544
314	compatibility	2.9002285
315	indication	2.904673
316	holo	3.410644
317	lin	2.9014711
318	auditorium	2.9297035
319	futile	3.1006193
320	understood	2.899294
321	”;	2.9883528
322	fetches	3.0340283
323	mayor	2.9393342
324	roman	2.9192564
325	rescue	3.3679612
326	wafers	2.9006855
327	farce	3.1517658
328	crescents	2.9071653
329	precisely	2.9885635
330	operating	2.9292963
331	carphone	2.9444504
332	’	3.1505818
333	forecasters	2.9726076
334	modeled	2.9031968
335	missiles	3.3095052
336	cardinals	2.9065592
337	improving	3.0013561
338	spokeswoman	2.8989987
339	incontestably	3.301816
340	pledge	3.1820953
341	162	2.899385
342	cracking	3.383512
343	removed	2.9003189
344	dish	3.0881057
345	grown	3.1726668
346	gas	3.118656
347	sony	3.0745928
348	enthralled	3.715879
349	laces	3.0181606
350	seatbelts	3.1314933
351	barely	3.1109958
352	characteristics	2.8996627
353	species	2.9901967
354	prosthetic	3.1069553
355	labors	3.0450876
356	depositary	2.8989582
357	laboratory	2.9004753
358	contradict	2.9267113
359	sneakers	3.1537633
360	1995	2.8989027
361	ontario	2.9179585
362	gleamed	3.2743382
363	modernity	2.9097106
364	load	2.9307017
365	1866	2.8989027
366	raunchy	3.495121
367	married	2.9714243
368	wrapped	3.1021333
369	inventor	2.9553573
370	form	2.9139209
371	yachts	2.9817224
372	jetfoil	2.9005797
373	importing	2.9755352
374	covers	2.94972
375	lounge	2.922033
376	396	2.9001012
377	iv	2.903597
378	ignored	2.9805915
379	reasoning	2.929864
380	entertainment	3.207613
381	vista	2.9426527
382	fill	2.9666145
383	plea	3.1420348
384	fulfills	3.066424
385	heiby	2.9883528
386	disingenuous	3.0393136
387	circuit	2.9000123
388	helps	3.0334213
389	statement	2.9757822
390	safety	2.9700005
391	imparted	2.9861906
392	realize	3.204735
393	revenue	2.991936
394	grandpa	3.0579503
395	nations	3.1257522
396	wsj	2.9577467
397	haggling	2.9907956
398	herbaceous	2.9393868
399	cycling	2.912379
400	behavior	2.9137933
401	touch	3.2508252
402	halves	2.9332838
403	usda	2.9117873
404	allan	2.9004023
405	waivers	2.9052846
406	silence	3.1150057
407	purchasing	2.9961338
408	egyptians	3.0782993
409	infertile	3.0181205
410	ranking	2.9006004
411	heartbeat	3.4389968
412	alert	3.3045294
413	78	2.9001234
414	airliner	3.0642574
415	laid	3.019269
416	sales	3.0735726
417	nicely	2.9455655
418	firmly	3.038998
419	stunted	3.1248372
420	based	2.9009771
421	tremendous	3.7959442
422	babe	3.602508
423	reeder	2.9033537
424	yourself	3.3462636
425	character	2.906571
426	244	2.898985
427	kam	2.9155385
428	kaplan	2.8999786
429	speculation	2.9486306
430	guncite	2.9883528
431	azulejos	2.9001508
432	salsa	3.2686555
433	malarial	2.9792597
434	since	2.908042
435	hour	3.0919068
436	publicly	3.1480653
437	uncle	2.9762025
438	convicting	3.3021028
439	arnold	2.9104931
440	vows	3.1480255
441	rodger	2.8990276
442	guaranteed	3.4319036
443	flotilla	3.0319927
444	victorian	2.9025478
445	autism	3.0149004
446	linguado	2.9883528
447	cleric	2.9897976
448	mccann	2.9058268
449	5034	2.8989027
450	wider	2.922069
451	rip	3.5495453
452	dj	3.1414745
453	flee	3.3823557
454	april	2.9167988
455	curried	2.9233131
456	standstill	3.3483438
457	tambo	2.9040244
458	unbearably	3.473106
459	accuse	3.225959
460	disappointment	3.2160664
461	whale	3.3794274
462	mushrooms	3.2411246
463	compulsion	3.2216964
464	mobsters	3.3080723
465	ruining	3.6149635
466	spies	3.1721835
467	identical	2.9119086
468	channel	2.9752085
469	.-	3.166237
470	discusses	2.9013684
471	flea	3.2134101
472	collapses	3.2695413
473	chains	3.0979671
474	whoops	3.4551978
475	archaics	3.022843
476	stalk	3.3364806
477	poisonous	3.341382
478	mentors	3.0569875
479	elco	2.932922
480	ornamental	2.9004896
481	thrillville	2.9883528
482	chrysler	2.9192522
483	pan	2.9074583
484	helped	3.0473814
485	plus	3.1300766
486	intimate	3.0352292
487	companion	3.011747
488	disguised	2.9692173
489	prepared	3.0831442
490	ma	3.1595628
491	disc	2.9438643
492	ko	3.1915207
493	abdul	2.9149888
494	vacation	3.2147982
495	gailhaguet	2.9883528
496	greene	2.9004045
497	kissed	3.5554295
498	7273	2.8991268
499	space	2.9624796
500	among	2.948976
501	dollop	3.3686788
502	asks	2.9949946
503	evolutionary	3.0624917
504	425	2.9043317
505	pittance	3.305803
506	mannered	2.9199438
507	liked	3.0660987
508	abbott	2.900547
509	mindsmith	2.9883528
510	picks	3.1592875
511	nonwaiver	2.8989027
512	woke	3.5849843
513	1858	2.8989027
514	wasover	3.0646887
515	screening	2.9097633
516	ak	2.9461174
517	dopers	3.1293025
518	abandoned	2.9479783
519	boundaries	2.9026802
520	tower	2.9895544
521	stalks	3.1269588
522	frustration	3.4038222
523	toolkit	3.1072612
524	calves	3.132681
525	merchant	2.8991036
526	burial	2.8997104
527	forrester	2.90962
528	court	2.9362607
529	transaction	2.8989484
530	sep	2.901814
531	championship	3.010091
532	restrain	3.2597284
533	400	3.0024898
534	copied	2.9027896
535	underarm	3.1388006
536	ge	2.9603622
537	panic	3.3899863
538	hakka	2.9078772
539	crowds	3.361532
540	compliance	2.9005332
541	olympic	3.0690746
542	attacked	3.4954536
543	etc	2.899297
544	gsas	2.8989027
545	obvious	2.9875038
546	faulty	2.979321
547	histories	2.8991568
548	willing	3.1209202
549	craft	3.0787005
550	thousandth	3.435006
551	largest	3.1570182
552	mistrust	3.000681
553	molina	2.9146512
554	amputee	3.1142895
555	esprit	2.965751
556	karen	2.9774823
557	pesticides	2.9540007
558	body	3.1904676
559	bridges	2.9880788
560	emptiness	2.9526277
561	rebound	3.0804887
562	mikhail	2.9353611
563	eight	2.946483
564	tonight	3.3307261
565	migrant	2.955278
566	!”’	2.9883528
567	vital	3.089785
568	connect	3.0566092
569	redeemed	3.3311236
570	turned	3.2463543
571	parkway	2.9030383
572	fringe	2.9040186
573	colorful	3.2670448
574	warned	3.2968569
575	next	3.082632
576	reasonable	2.9603093
577	obviously	2.9781175
578	enjoyment	3.2661095
579	splendor	3.2637825
580	please	3.1957784
581	grandmother	3.0861058
582	meals	2.9841115
583	sheen	2.9868727
584	­­­	2.9883528
585	hates	3.5084317
586	pressure	3.0505896
587	light	2.96833
588	iland	3.1925888
589	towers	3.0959897
590	krueger	2.928386
591	kavalier	2.9883528
592	bums	3.3920426
593	prescribers	2.9546006
594	gaping	3.5596006
595	brand	2.975782
596	consumed	3.083867
597	".""'"	2.9883528
598	2859	2.8989027
599	rollers	2.9048767
600	ethnic	2.9758883
601	distracts	3.1247902
602	maryann	3.1965723
603	ip	2.9045694
604	423	2.9043093
605	blinds	2.951863
606	turkey	3.0057714
607	routine	2.9264135
608	storing	2.9350476
609	lifeless	3.115471
610	hiding	3.267748
611	hosts	3.1148312
612	paddle	3.025002
613	towed	2.940226
614	divided	2.9102602
615	pressing	3.0127838
616	mgm	2.9049344
617	hirschauer	2.9883528
618	treasury	2.946999
619	depressed	3.0162284
620	exposes	3.2901893
621	forests	3.0084617
622	adopt	2.928679
623	hacksaws	3.1489356
624	mozartian	2.9883528
625	feedback	2.914816
626	lush	3.2356117
627	cultures	2.961174
628	jour	2.9788244
629	fast	3.4403813
630	mapping	2.9002275
631	veterinary	2.9088426
632	apricot	2.9204204
633	settled	2.9112725
634	joys	3.267624
635	tripping	3.3918395
636	archbishop	2.914215
637	seconds	3.2302415
638	ubs	2.9088027
639	ascended	2.9909432
640	challenge	3.263763
641	fetched	2.9431386
642	alcoholic	3.0022964
643	waldorf	2.900633
644	essential	3.0142524
645	roast	2.993473
646	wide	3.095405
647	marries	3.0833547
648	openly	3.1514497
649	opium	3.0316105
650	racecourse	2.9057221
651	leave	3.0457954
652	pets	3.1061676
653	seed	2.917127
654	relatives	3.0465722
655	residential	2.8991482
656	anne	2.9129083
657	08	2.9509468
658	nestorian	2.9062972
659	generated	2.969708
660	sounds	3.2170272
661	sexes	3.0758362
662	recognizes	3.009143
663	questions	2.9068103
664	rigid	2.9176166
665	paradoxical	2.994155
666	distributing	2.9999084
667	depicting	2.9345012
668	moored	2.898942
669	riotous	3.6467223
670	stands	3.1364887
671	initiated	2.91272
672	plc	2.898929
673	footage	3.1400948
674	farmland	2.9119065
675	supermarkets	2.9910574
676	neuter	3.40258
677	incorporeality	2.9589753
678	keeps	3.3379927
679	squares	2.924264
680	vancouver	2.9503512
681	involving	2.9281168
682	awakes	3.3087645
683	cgi	2.9388187
684	nuys	2.900047
685	liberators	3.3487232
686	grimaced	3.182318
687	struggles	3.066397
688	pressured	3.114466
689	logs	2.9094927
690	computer	2.930541
691	guarding	2.960775
692	parents	3.2431154
693	pass	2.9927404
694	bates	2.9054632
695	toothache	3.095529
696	bringer	3.415227
697	site	2.9043427
698	soils	2.906207
699	silvermine	2.918867
700	incorporates	2.9083302
701	silenced	3.5355868
702	onions	3.0122974
703	squirrel	3.2104998
704	orchestras	2.913817
705	owed	3.0326276
706	al	2.9272017
707	waging	3.4278264
708	mature	2.9963913
709	allowed	2.9446702
710	warm	3.0753667
711	intending	2.9246001
712	vintners	2.9898753
713	brief	2.9019804
714	harvest	3.0105112
715	similarities	2.9720957
716	avoid	3.0283241
717	horrible	3.6392176
718	hammers	3.3741293
719	payback	3.3802567
720	jaundiced	3.0266569
721	appreciated	2.9055033
722	genius	3.5038939
723	utensils	2.9187763
724	origin	2.8996563
725	warmest	3.0887241
726	vistas	2.9734993
727	cons	2.921655
728	personally	3.078086
729	twin	3.0121615
730	ups	3.216744
731	insulted	3.5100825
732	highland	2.9063582
733	timeout	2.909116
734	intrinsically	3.0290048
735	fatah	3.015109
736	manages	3.0695078
737	saddam	3.123585
738	applications	2.9035351
739	cube	2.9248176
740	danced	3.4226825
741	if	2.9731102
742	accident	3.0946758
743	hap	3.0094078
744	shan	3.0322871
745	dryer	2.9073594
746	reflected	2.8995538
747	evolved	2.984771
748	1202463630848	2.9883528
749	wishing	3.1775904
750	suffer	3.176949
751	sing	3.3678505
752	war	3.1356082
753	objects	2.9037247
754	burgeoning	3.1999927
755	reflect	2.8999114
756	fidel	3.1512187
757	cast	3.042715
758	davison	2.9005897
759	externally	2.9060688
760	theatre	3.114479
761	aids	3.0409684
762	whitewash	3.0382497
763	'	3.0623055
764	amicable	2.9246535
765	repeatedly	3.3191211
766	booking	2.9256318
767	tourists	3.0479114
768	essentials	2.9425287
769	swingers	3.018192
770	finished	3.0737836
771	between	2.9063284
772	formed	2.9391472
773	everybody	3.415962
774	advisers	3.0055523
775	fluke	3.0062928
776	yeah	3.3623178
777	communists	3.2155018
778	slope	2.9012587
779	posture	2.930351
780	headway	3.0091224
781	dissent	3.1696603
782	speckled	3.0597594
783	extension	2.900801
784	universally	3.2189145
785	waited	3.1732254
786	967	2.9050562
787	gerald	2.900757
788	normal	2.9254005
789	anguish	3.3250902
790	cheney	2.9899883
791	steadily	3.09302
792	addressing	2.905122
793	approaches	2.9017916
794	tuesday	3.0152457
795	usually	2.9244635
796	tired	3.3340688
797	appetite	3.2222114
798	251	2.8995867
799	bedpan	3.033998
800	publish	3.1660056
801	mobile	3.0315773
802	stir	3.1581864
803	didier	2.9002109
804	ecosystems	3.0117145
805	considered	2.905716
806	hindered	3.033518
807	carpenter	2.935469
808	artifacts	2.9108055
809	dying	3.362604
810	dress	3.0609746
811	advancement	3.0013182
812	lusk	2.905438
813	ordeal	3.1998484
814	association	2.9006543
815	rigueur	2.9037929
816	supervised	2.8996203
817	objective	2.9062886
818	greece	3.1473665
819	johnny	2.9981136
820	tractor	2.9373674
821	beams	3.1589134
822	brilliantly	3.3036575
823	horseback	3.0049121
824	000	3.1734252
825	mirrors	2.9529097
826	craftsmanship	3.0310438
827	heir	2.9630268
828	frantic	3.570713
829	merged	2.8989916
830	fellowship	2.9235108
831	178	2.899561
832	façade	2.8999765
833	curriculum	2.902903
834	automatically	3.0893772
835	supporting	3.2504067
836	sapphire	2.9283843
837	invariably	3.0638645
838	seacrest	3.061219
839	swearengen	2.9883528
840	turtles	3.1435847
841	checkout	2.9015734
842	growth	3.06963
843	mayanists	2.9883528
844	mindset	3.0690315
845	nicoise	2.916855
846	sisyphian	2.9883528
847	sammy	3.2002974
848	leaves	3.0092478
849	swear	3.5565617
850	lost	3.1005125
851	elsewhere	2.9017475
852	residences	2.9001265
853	leap	3.5244348
854	astronaut	2.9476137
855	7th	3.124981
856	unabated	3.4069633
857	cicoa	2.9883528
858	advocate	3.1178286
859	top	2.9996235
860	holloway	2.899351
861	desensitize	2.9943964
862	piques	3.1725624
863	common	2.9145563
864	newer	2.909114
865	greed	3.2966843
866	trappist	2.9538548
867	roller	2.9088318
868	tott	3.0969663
869	tormented	3.4609766
870	];	2.9883528
871	lanes	2.9042933
872	ushering	3.292188
873	wafer	2.9037902
874	recitals	2.9145112
875	mills	2.9007735
876	sensorimotor	2.8989203
877	)?	2.9883528
878	excalibur	3.1216793
879	consummation	3.0986562
880	dodged	3.2376275
881	invaluable	3.3925066
882	onic	3.0361097
883	defines	2.94693
884	5the	2.9728212
885	knee	2.9510632
886	monolingual	2.9342394
887	culprit	3.052587
888	disap	3.2055886
889	hsus	3.20077
890	revs	3.2896667
891	281	2.89953
892	emancipation	2.929432
893	swampland	2.9755244
894	chemical	3.0175242
895	everything	3.3817983
896	mischaracterized	2.945762
897	mile	3.0582054
898	drivers	2.9915092
899	practicality	2.905248
900	agreeing	3.0122418
901	guatemalan	3.0363789
902	magnesium	3.1036744
903	festival	2.9134824
904	sticky	3.0392742
905	nine	2.961287
906	97	2.9025939
907	castle	2.9138982
908	conceive	3.006345
909	landlord	2.9837542
910	softer	2.941504
911	strategy	2.9237602
912	baskets	2.910428
913	portugal	2.955402
914	figures	2.9043074
915	purposing	2.9347253
916	...	3.1004853
917	stabbed	3.671502
918	glistening	3.4060385
919	atlanta	3.0358257
920	king	2.9942174
921	need	3.084023
922	implemented	2.8990695
923	festered	3.084496
924	conquistador	3.114755
925	doubts	3.0161924
926	printed	2.9055316
927	innovations	3.1013858
928	freegan	3.0976825
929	klm	2.9262054
930	films	2.915011
931	trek	2.9918838
932	cheeses	2.911005
933	nuke	3.3729298
934	astute	3.025067
935	05	2.9388413
936	prepares	3.1402273
937	languages	2.926712
938	zach	2.9904768
939	mandibles	3.139541
940	pressed	3.0554302
941	virtual	3.1883268
942	exercises	2.9110856
943	efficiency	2.9118245
944	1996	2.8989027
945	1925	2.8989027
946	vacate	3.0530255
947	strictly	2.899014
948	directions	2.8997288
949	blake	2.9487832
950	fenton	2.9041493
951	guerrillas	3.0805426
952	magnus	2.9617405
953	basque	2.9594672
954	empower	3.383282
955	however	2.904821
956	bolts	3.1865141
957	replace	2.915736
958	demonstrate	3.04118
959	interpersonal	2.906322
960	plated	3.030303
961	sculptor	2.9022892
962	migratory	2.9077346
963	standard	2.9024506
964	limbs	3.2092843
965	repayment	2.909914
966	closer	3.0527272
967	imprisonment	3.141594
968	debris	3.0424483
969	reach	3.1644418
970	ripple	3.0054626
971	idiot	3.533599
972	shovels	3.180074
973	rejecting	3.0801165
974	pak	3.039655
975	camp	2.9680097
976	delectable	3.5463157
977	middlemen	2.9863741
978	sonata	2.899245
979	y	3.0092692
980	vindicates	3.4214768
981	belief	3.0417018
982	hormone	3.007663
983	embargo	3.0790765
984	escalate	3.3314054
985	fabulously	3.6208203
986	meal	2.9779916
987	fucked	3.6125007
988	medal	3.3310418
989	ban	3.1286187
990	cleaner	2.9807713
991	quotations	2.901336
992	rigors	2.9804
993	waists	3.1055148
994	sick	3.5331862
995	urges	3.3279154
996	montedison	2.9883528
997	vigil	3.0033677
998	grad	3.0030718
999	environmentally	3.0323238
1000	fat	3.1991127
1001	gorgeous	3.6894941
1002	babysitter	3.4850826
1003	bombshell	3.7170858
1004	craze	3.4732578
1005	standouts	3.0377557
1006	headaches	3.1896462
1007	citation	2.899158
1008	poor	3.0267136
1009	sparrow	2.907889
1010	critics	3.304534
1011	depiction	2.90414
1012	heads	3.0366712
1013	martyr	3.1196644
1014	descending	3.0343673
1015	amaze	3.9518247
1016	multichannel	2.902736
1017	reply	2.904176
1018	likelihood	3.0008924
1019	marathon	3.3527598
1020	needed	2.993715
1021	slept	2.9879837
1022	sensing	2.9560938
1023	140k	3.181707
1024	utterly	3.6172915
1025	318	2.8991566
1026	zag	3.0239654
1027	bebe	3.1307642
1028	susceptible	3.0176613
1029	discernible	2.9029572
1030	separate	2.8989742
1031	coins	2.9180675
1032	hispanic	2.998172
1033	conscription	2.9096391
1034	lords	2.9952822
1035	nicaraguan	3.0044346
1036	blanc	2.9014237
1037	pledged	3.183653
1038	♭	2.9103286
1039	elm	2.89967
1040	484	2.900799
1041	submit	3.1896791
1042	weighing	2.9809096
1043	1943	2.8989027
1044	african	2.9871678
1045	richard	2.9022124
1046	string	2.9691935
1047	reprieve	3.153424
1048	1847	2.8989027
1049	blonde	3.1728008
1050	destroying	3.5896792
1051	awry	3.0411897
1052	consult	2.9081867
1053	exhaustion	3.2070427
1054	10128president	2.9883528
1055	221	2.8989203
1056	sails	3.0092664
1057	underground	3.0604348
1058	ashley	3.0237832
1059	parlors	2.9649844
1060	follow	2.9515827
1061	bloomberg	2.9144697
1062	sunshine	3.1761737
1063	know	3.126484
1064	andersson	2.9061708
1065	fixings	3.0440018
1066	,'	2.9883528
1067	florally	3.067893
1068	crested	3.011897
1069	1150	2.89911
1070	indians	3.0033376
1071	frustrated	3.3291335
1072	navy	2.9227412
1073	tour	3.0278518
1074	relegated	2.9098105
1075	symbols	2.8996859
1076	daniel	2.9159813
1077	simon	2.909296
1078	suit	2.9362566
1079	collisions	3.0038347
1080	organize	3.0729306
1081	puzzling	3.0617263
1082	whitewater	3.106666
1083	confessional	2.9658597
1084	instance	2.9182768
1085	dollar	3.1926796
1086	aggressors	3.2899544
1087	tagging	3.1415136
1088	wag	3.233721
1089	heterosexuals	3.037462
1090	locate	2.948701
1091	faulted	2.9758043
1092	urgency	3.1704786
1093	biological	2.954749
1094	becomes	3.0081904
1095	bowen	2.904019
1096	denise	3.0155594
1097	riding	3.1216009
1098	externality	2.9131093
1099	performs	2.9274902
1100	donated	3.0497937
1101	fucking	3.8952317
1102	literate	3.021433
1103	matching	3.034973
1104	griffith	2.901154
1105	someplace	2.9499137
1106	regional	2.9033833
1107	tennessee	2.9926965
1108	curable	3.1495364
1109	reunification	2.937583
1110	conclusions	3.0244555
1111	matthews	2.916502
1112	cholesterol	2.9295835
1113	pistol	3.1024945
1114	respondents	2.8998382
1115	weep	3.4100204
1116	hunch	3.0099432
1117	energized	3.6466084
1118	scattered	3.003558
1119	enthusiasm	3.5633173
1120	unit	2.9000173
1121	tight	3.1980114
1122	256	2.900411
1123	sperling	2.8989027
1124	violated	3.089286
1125	sides	2.9883802
1126	perhaps	2.9145021
1127	kingdom	2.9995701
1128	rosa	3.029547
1129	technological	3.0896876
1130	resources	3.1449194
1131	indulge	3.2147682
1132	aquarium	2.9147353
1133	pancetta	2.9170053
1134	ignorant	3.2819026
1135	mancuso	2.9102342
1136	illegitimate	3.0741467
1137	600	3.069364
1138	received	3.122743
1139	strengthening	3.1049993
1140	decry	3.422657
1141	stretch	2.9775953
1142	embassy	2.9856172
1143	reorganization	2.8989027
1144	modern	2.9452724
1145	dawn	3.1162233
1146	implication	2.9132707
1147	awaited	3.232198
1148	within	2.902743
1149	luard	2.9883528
1150	round	3.0840166
1151	errors	2.9859476
1152	downbeat	2.9757085
1153	fourths	2.9189868
1154	airwaves	3.4036968
1155	3	2.8997347
1156	arunrob	2.9883528
1157	lists	2.9053895
1158	chapel	2.8990126
1159	toyoo	2.9883528
1160	drew	3.1520793
1161	exhaustively	2.9152625
1162	dishonest	3.0330977
1163	mountains	3.110266
1164	reputable	2.983726
1165	puzzles	2.9806318
1166	eurovision	3.016608
1167	hollow	2.9983835
1168	comfortable	3.0304718
1169	drops	3.1685402
1170	traveled	3.0466173
1171	...)	2.9883528
1172	function	2.8989232
1173	gleaned	2.9470744
1174	studied	2.8989208
1175	comics	2.98615
1176	decline	2.9148264
1177	featuring	3.3707757
1178	angeles	2.9295049
1179	jeep	3.012075
1180	congress	3.0322847
1181	unserved	3.0179377
1182	weird	3.3287768
1183	republicans	3.0873122
1184	deposition	2.8989873
1185	flux	2.900275
1186	chamber	2.8998132
1187	alkene	2.9031944
1188	steelers	2.9475164
1189	adventure	3.4817643
1190	bleak	3.025383
1191	prostitution	2.9980798
1192	controlled	2.9100893
1193	ink	2.9652915
