	tokens	ratings
377	television	2.774571
378	heads	2.6426911
379	sex	3.1375978
380	controls	2.7293007
381	seeds	3.12915
382	loss	2.6400723
383	;	2.82058
384	arts	3.5400918
385	certificate	3.6178946
386	impacts	2.6953497
387	unserved	2.7189643
388	sold	2.887828
389	slow	2.6400723
390	enough	2.665781
391	letting	2.6447165
392	introduction	3.6196818
393	signs	3.0462017
394	grabbed	3.0685036
395	schafer	3.2836063
396	spree	2.6565735
397	denied	2.6400723
398	ill	2.6400723
399	accomplishment	4.529867
400	pack	3.017184
401	chok	3.0142734
402	29	3.0785596
403	12	3.0348773
404	ballot	2.7961302
405	forward	3.266064
406	operation	3.029177
407	howard	2.8019118
408	leading	2.8801973
409	difficulties	2.6422143
410	enjoy	5.1552215
411	face	2.6400723
412	pensively	3.125713
413	crescents	3.1049051
414	members	3.3656693
415	ambition	3.1766882
416	happen	2.6407049
417	dubai	3.3785024
418	cap	3.0210016
419	pretend	2.6400723
420	shouldered	2.6400723
421	google	2.9859703
422	nirvana	3.8725681
423	highland	3.281982
424	benefited	3.9215074
425	our	3.61808
426	stealing	2.6400723
427	tires	2.651372
428	bastion	3.0662615
429	numismatic	3.1746612
430	drank	2.8090632
431	strip	3.0293074
432	war	2.6400723
433	raised	2.9978058
434	confused	2.6400723
435	zone	3.0121193
436	whose	2.7161233
437	kids	3.6697767
438	spurred	3.0145662
439	sands	2.7269053
440	rhythm	3.3093781
441	object	2.9519613
442	strings	3.038555
443	are	2.7511885
444	papers	2.7983084
445	window	3.0630844
446	documentary	3.217194
447	ownership	3.0979054
448	regional	3.0241096
449	mom	3.8325684
450	occasions	3.2711368
451	banks	2.8689556
452	halts	2.6400723
453	instructions	3.0191064
454	jobs	2.688411
455	sudan	2.6400723
456	67	3.0455155
457	jordan	3.033748
458	manhattan	2.9850557
459	bar	3.3086061
460	hall	3.0896816
461	presidential	3.0116694
462	gifts	4.4781446
463	irks	2.6400723
464	horse	3.1503942
465	alleged	2.6400723
466	he	2.9166977
467	immortal	3.308293
468	officers	2.6400723
469	kong	3.2309666
470	editing	2.975607
471	unique	4.2614207
472	escaped	2.6400723
473	100	3.376296
474	newhouse	2.931871
475	acquiring	3.1422176
476	kinds	3.1913922
477	r400	2.9954967
478	vacating	2.8244522
479	mission	3.503854
480	use	3.0342033
481	arnold	2.8972535
482	tong	3.1301367
483	700	3.004379
484	opinion	2.8993013
485	tailor	3.0769365
486	lockout	2.6400723
487	squat	2.6575134
488	bumped	2.645217
489	identification	3.0358458
490	dashing	3.5969841
491	gently	3.3826327
492	others	2.8451219
493	anyway	2.6959786
494	fucked	2.6400723
495	tears	2.6400723
496	july	3.1429315
497	detects	2.8110316
498	i	3.038387
499	into	2.908328
500	shop	3.5605094
501	ttb	3.1182005
502	lok	3.2970805
503	dow	2.741177
504	sound	3.034036
505	regulations	2.6740925
506	appalachian	3.022639
507	permanent	2.9871142
508	broad	3.0298984
509	reproduced	3.016485
510	♯.	3.070415
511	fellow	3.6045735
512	torricelli	3.070415
513	probe	2.7088625
514	authors	3.3230195
515	causing	2.6400723
516	knows	2.7766736
517	fix	2.7166991
518	form	3.0915217
519	keeffe	3.070415
520	ashamed	2.6400723
521	sisyphian	3.070415
522	highs	3.5475907
523	globe	3.8331127
524	shut	2.6400723
525	but	2.7592115
526	israelis	2.6400723
527	truce	2.7180572
528	interests	3.1956196
529	birds	3.6342123
530	marketing	3.2144647
531	students	3.314538
532	sincerely	3.3530319
533	need	2.8062828
534	earned	4.1564536
535	northeast	2.6512127
536	accident	2.6400723
537	union	2.9553423
538	frank	3.1570723
539	).	3.070415
540	relationships	3.1875858
541	watery	2.6400723
542	owing	2.6400723
543	controlled	2.723372
544	ride	3.9111772
545	native	3.3301892
546	credibility	2.6400723
547	nightclub	2.6419442
548	slaughtered	2.6400723
549	deepens	2.6655748
550	tracing	3.0346327
551	mild	3.0746784
552	want	2.9079232
553	sharp	2.8772492
554	been	2.7754886
555	wednesday	3.2278738
556	offers	4.0227337
557	hear	3.3383205
558	beautiful	4.945837
559	exhaustive	2.7331328
560	ordered	2.9144151
561	give	3.2046318
562	broadest	3.2116404
563	galleria	3.2120404
564	ever	2.734764
565	oases	3.3424795
566	words	2.9510932
567	corrected	2.9806354
568	honesty	3.7773514
569	stripped	2.6400723
570	cartel	2.6400723
571	decline	2.6400723
572	r	3.0322278
573	passing	2.7481692
574	francisco	3.051321
575	issues	2.803288
576	documents	3.0018723
577	m	3.0206256
578	decided	2.8878055
579	nomination	3.5921583
580	region	3.175751
581	morningafter	3.070415
582	suggest	2.960127
583	po	3.1692245
584	mansion	2.9770842
585	edges	3.071935
586	burst	3.0447536
587	16th	3.0852504
588	living	2.8929334
589	today	3.430085
590	"!"""	3.070415
591	young	3.465076
592	erotic	3.5254023
593	hotel	3.5842743
594	problem	2.6400723
595	was	2.82706
596	autism	3.1369355
597	1970s	2.9604425
598	vulnerable	2.6400723
599	catch	3.2579262
600	photodiodes	3.2772949
601	remind	3.0340002
602	colonial	3.0006018
603	rent	2.6704752
604	profits	3.1547992
605	bridge	3.1705716
606	dressed	3.1207452
607	jump	2.7961352
608	passage	3.0717468
609	explosions	2.6400723
610	salvagable	2.6400723
611	doing	3.0616033
612	age	3.1218634
613	'	3.0410895
614	water	2.95803
615	ex	2.6448205
616	imagine	3.0373044
617	waste	2.6400723
618	saved	3.4632344
619	joining	3.9783263
620	asses	2.6406133
621	creatures	3.2622342
622	greener	3.63782
623	ascent	3.099898
624	camping	3.022749
625	figured	3.0129423
626	rather	2.6415586
627	capped	3.050505
628	inspectors	2.6400723
629	pot	3.1626205
630	indianapolis	3.0563335
631	at	3.068903
632	common	2.9090424
633	investigation	2.6400723
634	stumbled	2.6400723
635	partnerships	3.6864247
636	tsim	3.070415
637	sacrifice	2.7928557
638	porcelain	3.1158745
639	“	3.1060805
640	suburban	2.648935
641	donald	3.022909
642	psychiatric	2.6400723
643	talent	4.0005546
644	hawaiian	3.3946054
645	state	2.640436
646	austin	3.0165591
647	granted	3.127695
648	sophianetwork	3.070415
649	235	2.9453356
650	efficiency	3.5445156
651	deadline	2.6400723
652	waters	3.1068714
653	myself	3.0109334
654	1945	3.0200505
655	resulting	2.6400723
656	bringing	3.9060173
657	vegas	3.3144548
658	ma	3.1608791
659	lockheed	2.793836
660	52	3.2227757
661	viewers	3.067432
662	scrutinized	2.8364894
663	sophomore	3.0577335
664	his	3.002167
665	baseball	3.3396978
666	additionally	3.162588
667	injections	2.643294
668	rodriguez	2.9326684
669	folded	3.1887224
670	office	3.1270363
671	erased	2.6400723
672	aren	2.6400723
673	enclosed	3.1357
674	sand	2.6454139
675	karnes	3.070415
676	1970	3.0181038
677	current	3.0575979
678	monthly	3.3950317
679	competitive	3.6623085
680	include	3.0271733
681	virus	2.6400723
682	that	2.9344337
683	previous	2.908619
684	hilltop	3.1958206
685	adolescence	2.9982085
686	assure	3.4966626
687	reign	2.707579
688	turns	2.9200706
689	fences	2.9621468
690	melody	3.2713583
691	specialized	3.0499485
692	sagan	3.153575
693	ulrichs	3.070415
694	experiences	3.5126994
695	across	3.0503755
696	rollers	3.2415228
697	stars	3.6717563
698	"?"""	3.070415
699	application	3.1322935
700	council	2.8210328
701	1985	3.0360394
702	more	3.0120273
703	7pm	3.124825
704	judge	2.6414645
705	decision	2.737801
706	under	3.029598
707	up	2.904891
708	criminal	2.6400723
709	garlic	3.2927918
710	female	3.1364677
711	temple	3.1974704
712	jcc	2.9305358
713	diplomat	2.9867039
714	solar	3.0551333
715	very	3.1313577
716	ingram	2.8114612
717	short	3.0033436
718	pediatricians	2.90282
719	totally	3.0610442
720	lower	2.990555
721	entry	3.196011
722	advantage	3.432057
723	dirt	2.8014505
724	permit	2.9626942
725	explicit	2.975723
726	activated	3.0977364
727	merely	2.6400723
728	send	2.8425257
729	neighboring	3.0520265
730	cause	2.6400723
731	traffickers	2.6400723
732	industry	3.0398693
733	laughed	3.9862406
734	spark	3.3611016
735	maiden	3.4873843
736	parliament	2.8745763
737	nails	2.7544775
738	reach	3.2733269
739	train	3.0206928
740	relative	2.8531044
741	refugees	2.6400723
742	supply	3.0038033
743	wiped	2.6400723
744	shoulder	2.6472275
745	question	2.9400153
746	875	3.0183191
747	shipping	3.1172466
748	inflation	2.802923
749	oppose	2.644087
750	wouldn	2.6400723
751	chargers	2.8193877
752	ceiling	2.9464314
753	jockey	3.027039
754	consistent	3.2670643
755	cheers	4.952143
756	fair	3.3160484
757	loam	2.9782338
758	rejecting	2.6400723
759	kutcher	3.0238204
760	25	3.201563
761	carefully	3.0342321
762	dollar	3.5414352
763	offer	3.7462225
764	kills	2.6400723
765	raise	3.1467886
766	drink	3.3864932
767	contribution	4.1188293
768	bush	2.9294333
769	vows	3.0610304
770	conducting	3.1012459
771	caterpillar	3.2891064
772	apart	2.936574
773	voter	2.6421342
774	procedures	2.7320175
775	ethics	2.961467
776	heck	2.679728
777	club	3.3688695
778	mark	3.0786915
779	f	2.8662133
780	peculiar	2.939233
781	nadal	2.8466265
782	cursing	2.6400723
783	challenging	3.6294599
784	referred	3.0572364
785	coalition	2.640365
786	citing	2.6400723
787	introducing	3.8411636
788	makers	2.9069438
789	glanced	2.8813846
790	opportunity	4.4345245
791	georgia	2.9460323
792	million	3.5418499
793	shame	2.6400723
794	ingredients	3.3515081
795	knew	2.7263336
796	rochelle	3.1692057
797	themselves	2.6563735
798	hap	2.971292
799	well	3.4154248
800	cheese	3.2646275
801	species	3.0480068
802	mess	2.6400723
803	ambience	4.058508
804	wonderland	3.8910885
805	argument	2.6400723
806	cloth	3.0226843
807	ninety	3.0473897
808	merchant	2.9726098
809	fall	2.6400723
810	massive	2.6400723
811	stronger	3.3308735
812	needlessly	2.6400723
813	alkau	3.070415
814	big	3.2504086
815	foreigners	2.6400723
816	products	3.545401
817	hazards	2.6496246
818	orchestras	3.1906745
819	wrong	2.6400723
820	promoters	2.8291826
821	p	3.0483055
822	ant	2.9371934
823	flinched	2.6400723
824	666	2.6520708
825	mass	2.6400723
826	issue	2.7622733
827	grade	2.9305468
828	thrilled	5.5585237
829	trophy	3.941546
830	lover	3.8280907
831	fleshy	2.8676472
832	planned	3.0657208
833	generative	3.1324437
834	pardee	3.070415
835	general	2.8748596
836	coastal	3.0370438
837	after	2.6453242
838	midwest	2.6455748
839	later	2.9686255
840	pt	2.7074807
841	green	3.3721704
842	manned	3.1183572
843	founding	3.2086797
844	wild	3.5856948
845	impact	2.7853398
846	patriotism	3.0538535
847	outlawed	2.6400723
848	tending	2.9031749
849	commands	3.015031
850	mandalay	3.3599818
851	hair	3.024156
852	safeguard	3.1315043
853	by	2.8312109
854	sized	3.1612034
855	laborer	2.6916094
856	chinese	3.0460324
857	based	3.0110369
858	178	2.9956155
859	new	3.9662552
860	pressed	2.894137
861	buyer	3.0941665
862	1912	3.0421515
863	catalyst	3.4017937
864	bleeding	2.6400723
865	game	2.9653454
866	idiotic	2.6400723
867	pushes	2.9636564
868	stop	2.6400723
869	responses	2.8766413
870	blocked	2.6400723
871	results	3.2481942
872	glamorous	4.002194
873	apiece	3.0594518
874	sights	3.561644
875	done	3.1841104
876	resting	3.073198
877	powered	3.1491365
878	sense	3.0609558
879	last	2.9834652
880	wishing	2.7435985
881	beer	3.6880994
882	twisted	2.6400723
883	song	3.7894673
884	buying	2.8164537
885	lobby	3.2044451
886	cavaliers	3.024345
887	down	2.6464376
888	sensitive	2.9046266
889	string	2.8321006
890	post	3.0018077
891	sticks	2.9923284
892	moved	2.8785145
893	sauce	3.215632
894	affording	3.4976454
895	trustco	3.070415
896	colorful	4.293165
897	near	2.888785
898	leisurely	3.5403142
899	tear	2.6558528
900	displayed	3.1887183
901	costs	2.9011428
902	newspapers	2.6400723
903	importance	3.2380843
904	matters	2.8284135
905	crates	3.1208494
906	knowledgeable	3.9750373
907	serve	3.2536244
908	wanted	3.1503382
909	trip	3.6264622
910	yeah	3.4092348
911	bloodthirsty	2.6400723
912	inspired	4.3327675
913	violent	2.6400723
914	mislead	2.6400723
915	mechanical	2.9648705
916	patch	3.0476685
917	aug	3.0129924
918	asman	3.0267243
919	sarah	3.1954525
920	rediscovery	4.242114
921	tsui	3.067779
922	expulsion	2.6400723
923	contest	3.506452
924	velvet	3.148035
925	rib	3.0643344
926	convinced	2.7460237
927	!	4.146678
928	visitors	4.0717654
929	robots	3.448811
930	preventing	2.6400723
931	longer	2.9698482
932	1989	3.0115397
933	air	2.8788328
934	multitude	2.6800413
935	glass	3.4236698
936	louder	2.6400723
937	fund	3.0965703
938	slump	2.6400723
939	vega	3.009318
940	burning	2.6400723
941	4	3.0905395
942	belt	3.2225783
943	appears	2.6416328
944	loud	2.6402812
945	assistance	3.2770572
946	hosni	2.6433468
947	less	2.6967518
948	think	2.791678
949	sheer	2.6580162
950	follow	3.0428958
951	achieving	3.9885917
952	talks	3.1708179
953	darkness	2.6400723
954	plus	3.6787076
955	physical	3.0713067
956	80s	2.8121676
957	settlement	3.0974464
958	identifies	3.0268416
959	coin	3.2022157
960	spearing	2.6400723
961	make	3.1334481
962	snacks	3.6735697
963	organized	3.5893102
964	consequently	2.6413984
965	parks	3.7672157
966	e	3.0980601
967	infiltration	2.6400723
968	tucker	3.0505147
969	pro	3.056091
970	squeeeeeeeallll	3.070415
971	representations	2.9498641
972	sephardic	3.1291375
973	observed	3.024814
974	tinkered	3.052285
975	outside	2.8906565
976	goal	3.8166554
977	system	2.7646408
978	bath	3.3923705
979	troops	2.8620934
980	,	3.0844615
981	promote	3.7738962
982	sensors	3.04043
983	recently	3.2870235
984	encouragement	4.552794
985	unparalled	4.747851
986	message	3.0754285
987	street	2.9645982
988	completely	2.6400723
989	99	3.038852
990	penetrating	2.6665888
991	vain	2.6400723
992	whom	2.8765175
993	chill	2.6400723
994	amy	3.1939876
995	fingertips	3.5064027
996	sleazy	2.6400723
997	sub	2.871896
998	board	3.0319293
999	chief	2.9126039
1000	monterrey	3.1570506
1001	consumers	2.9230082
1002	1802	3.0011466
1003	much	2.704639
1004	zooming	3.198758
1005	mitch	2.8939087
1006	surface	3.0101652
1007	motivation	3.1027431
1008	72	3.0500855
1009	et	3.1158023
1010	lock	2.8844764
1011	price	3.2048252
1012	39	2.9416807
1013	1978	3.090689
1014	outlets	2.870508
1015	entertainment	3.9366727
1016	multichannel	3.2376404
1017	weekend	3.83031
1018	descent	2.6505468
1019	28	3.1262066
1020	cam	3.0488288
1021	buy	3.004379
1022	3	3.0718563
1023	gunwale	2.7545142
1024	heard	2.7070708
1025	goh	3.0381737
1026	nib	3.0229573
1027	things	2.9962695
1028	exclusive	3.2490091
1029	ii	2.9627352
1030	chen	3.1201267
1031	expectations	3.1146743
1032	girls	3.748365
1033	happy	4.887504
1034	allowing	3.373147
1035	summer	3.6721478
1036	seedbombing	3.070415
1037	allowed	2.8412035
1038	ltd	3.0481906
1039	reflection	3.067429
1040	enter	3.1416337
1041	fourth	3.1717403
1042	position	3.0551393
1043	of	3.0754275
1044	50	3.3587492
1045	bigger	2.8483481
1046	://	3.070415
1047	inferiority	2.6400723
1048	23	3.09078
1049	supports	3.7969718
1050	larger	2.9869814
1051	environment	3.7704954
1052	over	2.8377047
1053	soda	3.1453433
1054	thought	2.9495435
1055	within	3.1165905
1056	strengthening	3.8109565
1057	gnarled	2.6400723
1058	militants	2.6400723
1059	hang	2.6751015
1060	remove	2.6737547
1061	linked	3.0158043
1062	yuan	3.3306432
1063	among	3.2024925
1064	come	3.2628245
1065	investment	3.5514867
1066	battery	2.815294
1067	reflects	3.2786777
1068	patrolling	2.870148
1069	litigation	2.6438909
1070	20	3.0612247
1071	insistent	2.6442585
1072	emulate	3.1086416
1073	fridge	3.2694974
1074	charities	3.3539147
1075	stated	2.9154785
1076	dust	2.6400723
1077	else	2.699324
1078	good	4.066985
1079	attack	2.6400723
1080	novels	3.248712
1081	photographic	3.2442245
1082	""""	3.1707847
1083	between	3.031791
1084	greylock	3.070415
1085	florida	2.8687701
1086	culprits	2.6400723
1087	zheng	3.0456405
1088	herbs	3.2181115
1089	wv	3.1847556
1090	tei	3.224751
1091	airliner	2.6400723
1092	meanwhile	3.0165737
1093	25305	3.0254474
1094	contractors	2.640324
1095	supporters	3.239492
1096	join	3.8642745
1097	territories	2.8989668
1098	causes	2.6400723
1099	labor	3.3220325
1100	switches	2.9898415
1101	authority	2.668612
1102	vice	3.0126796
1103	alex	3.2235756
1104	08	3.3035796
1105	truro	3.3015423
1106	british	2.8927865
1107	intelogic	3.070415
1108	fruit	3.232725
1109	pregnant	2.6408699
1110	cares	2.6400723
1111	snakes	2.7605748
1112	programs	3.178617
1113	acts	2.8063588
1114	municipal	3.038342
1115	sea	3.2218964
1116	slave	2.6400723
1117	pavilion	3.4158123
1118	21	3.094985
1119	asean	3.1214461
1120	st	3.0259292
1121	cost	2.9973133
1122	juniors	3.1806524
1123	pheromones	3.1339316
1124	wood	3.0415192
1125	ages	3.4675567
1126	polling	2.6468003
1127	speed	3.2976623
1128	supernova	2.9620397
1129	difficult	2.6401193
1130	warrior	3.1498668
1131	true	3.2886233
1132	244	3.0513384
1133	involved	2.8311267
1134	fischer	3.0328426
1135	constructive	3.3833072
1136	produce	3.1794567
1137	branch	3.0590622
1138	chocolates	3.9149973
1139	grass	3.0680747
1140	upper	3.05257
1141	areas	3.0415866
1142	wholesale	2.6995327
1143	bit	2.890171
1144	distant	2.640357
1145	adoptive	3.2428355
1146	egyptian	2.9845047
1147	valley	3.064474
1148	minor	2.6400723
1149	overcome	2.9209347
1150	pocket	3.0379884
1151	half	2.644103
1152	appeared	2.7328558
1153	police	2.6400723
1154	harbor	3.162386
1155	bronze	3.1149979
1156	its	3.247852
1157	proposal	3.2543206
1158	hunt	2.8149118
1159	domestic	2.8183155
1160	culture	3.390259
1161	rejected	2.6400723
1162	wit	3.5807135
1163	knelt	2.7267582
1164	nestorian	2.6446226
1165	awkward	2.6400723
1166	hadn	2.6629407
1167	bracketed	2.9909825
1168	whales	3.4128606
1169	625	3.1055946
1170	rally	3.0069666
1171	intestine	3.0070255
1172	nfl	2.774972
1173	rosa	3.0422642
1174	shook	2.6400723
1175	interfere	2.6400723
1176	suits	3.2538626
1177	darker	2.7086759
1178	punks	2.6400723
1179	improper	2.6400723
1180	statue	3.1242957
1181	zabul	3.070415
1182	believes	3.0950866
1183	1966	3.1241796
1184	lebron	2.740335
1185	holder	3.0861833
1186	snowbirds	2.7894094
1187	courtesy	3.2957597
1188	www	3.1089244
1189	measure	3.0343204
1190	nautical	3.3348587
1191	commercial	3.215225
1192	27	3.063325
1193	00	3.4192336
1194	carl	3.007778
1195	upstate	2.7665863
1196	food	3.4280725
1197	mountain	3.0724
1198	aware	2.6537004
1199	straight	2.9553432
1200	learning	3.6095252
1201	organize	3.3622627
1202	snow	2.6495004
1203	contribute	3.6993287
1204	improvements	3.7707324
1205	departure	2.6733506
1206	tiantan	3.070415
1207	belonged	2.987277
1208	wonder	3.3240428
1209	ending	2.846806
1210	regain	3.2774148
1211	functions	3.0654259
1212	access	3.138918
1213	welfare	2.668998
1214	representative	2.9489834
1215	routinely	2.6400723
1216	bonham	2.863904
1217	octavius	3.0358407
1218	champion	3.8818355
1219	ribbed	3.1681588
1220	gas	2.6400723
1221	discriminate	2.787058
1222	real	2.7609153
1223	refuse	2.6400723
1224	restaurants	3.7097983
1225	related	3.0106256
1226	au	3.1246064
