	tokens	ratings
529	been	2.971018
530	sharp	2.993604
531	offers	3.1501172
532	hear	3.0636299
533	beautiful	3.1244082
534	sewage	2.9621327
535	civic	3.0661929
536	give	3.1532228
537	complimentary	3.149485
538	glory	3.0510998
539	ever	3.0862048
540	words	3.0062938
541	customize	3.1728544
542	motors	3.0675337
543	scrawny	2.9548137
544	honesty	3.1056228
545	deliberately	2.9613755
546	pronounced	2.9697146
547	r	3.0465243
548	megawati	3.0826538
549	issues	2.9987478
550	documents	3.0284526
551	m	3.109991
552	decided	3.0206318
553	collapse	2.9530911
554	wished	2.969541
555	spencer	3.013291
556	leads	3.0666778
557	region	3.0055707
558	sleeping	2.9553015
559	living	2.968482
560	today	3.1285179
561	"!"""	3.0826538
562	young	2.9762192
563	curtailed	2.9557
564	lodge	3.0145402
565	problem	2.9936278
566	was	2.964626
567	hotel	2.9985096
568	manifests	2.9824507
569	fashion	3.095316
570	flight	2.9700634
571	redskins	2.9764555
572	54	2.9693472
573	claims	3.0032086
574	230	3.0035412
575	catch	3.0952024
576	christine	2.9923265
577	dtv	3.0619678
578	xpress	3.09851
579	colonial	2.9802577
580	remind	3.0734737
581	embrace	3.0834813
582	profits	3.0868468
583	bridge	2.967127
584	snub	2.9879408
585	dressed	2.9767995
586	jump	3.0321841
587	passage	2.9689708
588	doing	3.1197815
589	understands	3.0927093
590	age	2.9687815
591	shimmer	2.9773982
592	'	3.106099
593	conducted	2.9793286
594	water	2.9859781
595	roommate	2.9656394
596	tbr	2.979245
597	sandy	2.9673111
598	pagoda	2.9703739
599	waste	3.1034534
600	creatures	2.985955
601	pot	3.0544376
602	smithsonian	3.0667605
603	rather	2.9733977
604	figured	2.9840815
605	camping	3.070588
606	born	2.9598053
607	involve	3.0324163
608	bombing	2.9528534
609	indianapolis	2.994329
610	at	3.0355656
611	common	2.9861593
612	theft	2.9700778
613	kept	2.9833384
614	twelve	2.9837115
615	tsim	3.0826538
616	invitations	3.0741484
617	porcelain	2.9765007
618	wire	3.028473
619	massing	2.9584448
620	“	3.1066737
621	citizens	3.0329242
622	amend	3.1029615
623	illuminated	2.9723456
624	opening	3.0054538
625	generate	3.1186876
626	austin	2.9835663
627	state	2.9822526
628	slid	2.9574683
629	shih	2.9722965
630	availability	3.0638154
631	brilliant	3.1348193
632	deadline	2.9852011
633	myself	3.0967255
634	tents	2.972475
635	orange	3.006077
636	withdrawing	2.9578252
637	viceroy	2.9585533
638	animosity	2.9566326
639	possession	3.005396
640	vegas	3.05384
641	hills	2.9628034
642	tons	3.1344056
643	brochure	3.1042185
644	universe	3.0344536
645	ma	3.0630012
646	his	2.9837153
647	hr5034	3.0826538
648	♭)	3.0826538
649	isu	3.068371
650	rodriguez	3.0280244
651	platforms	3.0851393
652	office	3.0518868
653	uphill	2.9820018
654	clients	3.1572707
655	aren	3.070575
656	enclosed	2.9907775
657	19	2.9671469
658	pulse	2.9730685
659	mount	3.0902383
660	karnes	3.0826538
661	albar	3.0826538
662	current	3.041049
663	deserts	2.9642143
664	opposed	2.9760191
665	include	3.0772069
666	virus	2.9607213
667	declares	3.1039133
668	that	3.0889919
669	illinois	2.9814405
670	turns	3.005506
671	riots	2.9527376
672	fight	3.091619
673	missed	2.9596658
674	treehugger	3.1220336
675	defeated	2.9557412
676	extension	3.0939183
677	across	2.999261
678	compel	3.0460343
679	stars	3.063373
680	instant	3.0984724
681	notch	3.1353657
682	joseph	2.9993873
683	"?"""	3.0826538
684	council	3.006117
685	per	3.0737739
686	more	3.1039739
687	5000	3.1046727
688	modified	3.0216358
689	under	2.9688327
690	allegedly	2.9604232
691	up	3.124151
692	firms	3.0744998
693	corn	2.9750288
694	garlic	2.976717
695	decision	3.0618527
696	couches	2.9697642
697	confirmation	3.0472434
698	temple	2.9651535
699	female	3.0121725
700	california	3.0133688
701	very	3.0278475
702	relaxing	3.111331
703	drag	3.001076
704	short	3.0330644
705	lower	3.017492
706	advantage	3.1492283
707	notices	2.962208
708	flailing	2.9553907
709	predicated	2.9715507
710	furry	3.0029328
711	dirt	2.9916115
712	analogous	2.9804008
713	square	3.006487
714	workaday	2.982502
715	send	3.1294844
716	curries	2.9981008
717	orphaned	2.9543703
718	bikes	3.1156552
719	cause	2.9747941
720	analytical	3.0968661
721	update	3.0923822
722	industry	3.1053143
723	homosexual	3.0121298
724	surrounding	2.9616992
725	pollster	2.9866939
726	arrested	2.9558065
727	reach	3.1219387
728	aspect	3.08692
729	shipping	3.0018377
730	train	2.9742737
731	supply	3.0864205
732	reduction	3.067019
733	question	2.9730034
734	invaluable	3.1569138
735	listening	3.0588672
736	ceiling	2.9588425
737	imported	2.9943597
738	dinner	3.090846
739	198	2.9800923
740	86	2.9748151
741	fair	3.1088245
742	femme	3.0251997
743	25	2.9939957
744	angles	3.0423794
745	carefully	3.0372524
746	craft	3.1197908
747	dollar	3.106482
748	offer	3.145705
749	auctions	3.101218
750	africa	3.0051725
751	seatbelts	3.007845
752	raise	3.130559
753	dots	3.0580504
754	bush	3.0141406
755	contribution	3.137716
756	vows	3.031409
757	neighbor	2.9684267
758	apart	3.0650291
759	couple	3.0113368
760	ethics	3.0554292
761	italian	3.036634
762	club	3.1260343
763	connell	3.0898917
764	mark	3.0838478
765	f	3.0490406
766	huge	3.0420945
767	breaks	2.9950104
768	halls	2.9586902
769	palestinians	2.9754293
770	safely	3.0597284
771	coalition	3.0650296
772	creating	3.1427877
773	tended	2.9590664
774	opportunity	3.1724901
775	georgia	2.9930775
776	million	3.0037992
777	backpacking	2.9949455
778	arrive	2.9719532
779	knew	2.9598124
780	mexico	2.969345
781	themselves	3.0908127
782	well	3.0666127
783	species	3.0210564
784	frodo	3.0056982
785	mess	2.9811368
786	hiding	2.955548
787	housing	2.999396
788	argument	3.0631614
789	rxp	3.0826538
790	massive	3.0016189
791	stronger	3.1301825
792	ideals	3.0602827
793	excursions	3.0658376
794	arrangements	3.059864
795	big	3.1032958
796	p	3.005066
797	ant	3.0433037
798	outweigh	3.0070531
799	dialogue	3.0932693
800	mass	2.9622169
801	issue	3.0227346
802	trophy	3.14381
803	lover	3.016378
804	planned	2.9770527
805	crushing	2.9571872
806	proposed	3.00819
807	general	2.9941452
808	outcome	3.041385
809	quantities	3.0432913
810	after	2.9675183
811	later	2.9793508
812	green	3.0838313
813	potency	3.0149405
814	contrasts	3.0318947
815	impact	2.9716659
816	farmlands	2.962542
817	reject	3.0984397
818	vulgar	3.0151737
819	hair	2.9812267
820	veins	2.9626667
821	by	3.013919
822	2317	2.9740708
823	died	2.949792
824	bombings	2.9496336
825	lately	2.9660249
826	freaking	3.019371
827	aw	3.0322833
828	chinese	2.9871666
829	based	3.0588663
830	new	3.1283288
831	walmart	3.0525446
832	game	3.1153207
833	slide	2.9923415
834	rugged	3.0876431
835	responses	2.975081
836	stop	3.0829282
837	marjolaine	3.0608268
838	blocked	2.9573169
839	jaffe	3.033304
840	aid	2.9907718
841	done	3.1119025
842	sperling	3.0250406
843	116	2.9689252
844	sense	3.076695
845	last	2.9721644
846	cooper	3.0213382
847	uncomfortable	2.956269
848	syndicate	3.043706
849	miscalculated	2.9529712
850	regionalism	3.0040386
851	necessary	3.0864472
852	beer	3.0910702
853	twisted	2.9637728
854	reassuring	3.0050054
855	buying	3.127157
856	traders	3.0330145
857	tossed	2.9667
858	down	2.9803934
859	covering	2.977285
860	post	3.0617232
861	disorienting	2.9533246
862	lust	2.9706
863	blond	2.9611733
864	seats	3.038757
865	plot	2.982721
866	sauce	3.0466032
867	engines	3.0230014
868	harris	3.0104861
869	near	2.9657545
870	combinable	3.1168644
871	interior	2.981997
872	tear	2.9902227
873	costs	3.0047116
874	hamid	3.02489
875	backfire	2.9708705
876	van	2.968245
877	naan	3.0092337
878	importance	3.082947
879	habitats	3.070996
880	blessings	2.9875553
881	matters	3.0632634
882	sailing	3.0333982
883	flora	3.054216
884	breakdown	2.964415
885	serve	3.1296606
886	wanted	3.0548627
887	trip	3.0453787
888	atypical	2.9768782
889	violent	2.9555464
890	mechanical	2.9768088
891	aug	2.9667504
892	sarah	3.0571842
893	progression	3.0630894
894	watchers	2.9909828
895	tsui	2.9807622
896	!	3.1657348
897	calif	3.016474
898	crackheads	2.9744065
899	visitors	3.0777836
900	undetermined	2.9550595
901	longer	3.0289578
902	]	2.996369
903	air	2.9695947
904	glass	3.0362751
905	fund	3.1207654
906	php	3.0738573
907	blackness	2.9559107
908	stifle	2.9837706
909	4	3.0034256
910	teammates	3.1023834
911	belt	3.0601764
912	casually	2.9873648
913	assistance	3.0291348
914	less	3.039553
915	think	3.1026266
916	keynote	3.0899224
917	kim	3.0069106
918	move	3.0258932
919	reward	3.163414
920	fan	3.0706098
921	detractors	3.087731
922	follow	3.0999947
923	talks	2.9840946
924	wong	2.9906783
925	plus	3.1442995
926	settlement	2.9897306
927	gunman	2.9522092
928	make	3.1606305
929	manners	3.0691226
930	network	3.1147192
931	organized	3.1301975
932	parks	3.1230135
933	51	2.9682086
934	e	3.075625
935	tucker	3.0612729
936	bellsouth	3.0919292
937	outside	2.9700804
938	goal	3.1745856
939	disco	2.9708843
940	system	3.105889
941	override	3.0751626
942	competing	3.093568
943	seized	2.9610503
944	supervision	3.0099502
945	troops	2.971834
946	reaches	3.0719562
947	reform	3.0118532
948	,	3.030911
949	clarifies	3.0570898
950	ani	2.989594
951	claimed	2.9642704
952	recently	2.9850488
953	milan	3.0243933
954	sensors	3.0668697
955	vein	3.0280356
956	completely	3.0272965
957	street	2.9746544
958	99	3.039908
959	fights	3.0195749
960	whom	2.9810264
961	chill	2.978242
962	amy	3.0051944
963	fetch	3.0953481
964	sleazy	3.0297022
965	board	3.0573933
966	consumers	3.1355996
967	sub	3.0601413
968	monterrey	3.029312
969	spinach	2.9949613
970	much	2.9843688
971	"""."	3.0826538
972	"'."""	3.0826538
973	swiss	3.044113
974	155	3.003705
975	deeper	2.9887757
976	surface	2.967979
977	filmmakers	3.1264327
978	pamuk	3.0053284
979	jewel	3.0815957
980	et	3.1142423
981	dyed	2.9680657
982	pope	2.9667583
983	price	3.0671105
984	39	2.9662943
985	outlets	3.0568264
986	weekend	3.0686405
987	descent	2.9646432
988	subjects	3.00353
989	stark	2.9576037
990	buy	3.1427753
991	3	3.0137146
992	heard	2.9662144
993	murder	2.9576194
994	horoscopes	3.0806468
995	itinerary	3.0496306
996	nib	3.0864484
997	things	3.0943701
998	sandals	2.9913483
999	depraved	2.9678745
1000	reeling	2.954775
1001	destiny	2.9998307
1002	happy	3.1325457
1003	girls	3.1222
1004	summer	3.027269
1005	ebay	3.0814073
1006	perspective	3.0933645
1007	alike	3.0538678
1008	misunderstood	2.955876
1009	loudly	2.987962
1010	speech	3.054557
1011	fourth	2.9867013
1012	enter	3.0443788
1013	position	3.0508435
1014	of	3.017639
1015	smoothly	3.0651512
1016	50	3.0535996
1017	traditionally	3.0275064
1018	thrown	2.9669347
1019	confirmed	2.973314
1020	://	3.0826538
1021	larger	3.0557954
1022	spirits	2.963658
1023	porch	2.9685438
1024	bloated	2.9571586
1025	environment	3.1387508
1026	over	3.0076632
1027	thought	2.9674494
1028	within	3.0410182
1029	hang	3.1059377
1030	delivered	3.1070492
1031	wartime	2.9604504
1032	yuan	3.0298526
1033	widespread	2.9665208
1034	among	2.9957533
1035	come	3.0909655
1036	strike	2.9744768
1037	delighted	3.1585634
1038	contending	2.9780781
1039	investment	3.1337273
1040	patrolling	2.962799
1041	hom	3.0294836
1042	20	2.99215
1043	changed	2.9690392
1044	ok	3.0251508
1045	misleading	2.9698749
1046	bengal	2.9676738
1047	hardest	3.0156624
1048	budget	3.1230717
1049	stated	3.0006728
1050	else	3.0162296
1051	dust	2.9616191
1052	good	3.1356237
1053	statues	2.962661
1054	hing	2.9804215
1055	ineffective	2.955298
1056	protagonist	2.9655402
1057	journalists	3.0005047
1058	""""	3.0956483
1059	between	2.9923291
1060	infinitesimally	2.9610395
1061	stab	2.965784
1062	zheng	3.0651226
1063	herbs	3.0454202
1064	context	3.0564122
1065	-—	3.0826538
1066	vernacular	3.0547583
1067	golf	3.140607
1068	doctors	2.9985168
1069	join	3.1476672
1070	apparent	2.9585478
1071	territories	2.9737163
1072	labor	3.0414457
1073	alex	3.0336068
1074	vice	3.033234
1075	quake	2.9518704
1076	shue	3.0058596
1077	british	2.9919162
1078	.:	3.0826538
1079	fruit	3.0695322
1080	untended	2.9513187
1081	export	3.0962818
1082	"..."""	3.0826538
1083	programs	3.1184483
1084	acts	3.0241568
1085	grassy	3.0091748
1086	seabass	3.034724
1087	inches	2.9670591
1088	feminist	3.1358206
1089	pouring	2.9735298
1090	gledhill	3.0826538
1091	sea	2.961566
1092	xiii	2.9595604
1093	mtr	3.024143
1094	21	2.9722073
1095	gop	3.074615
1096	online	3.130322
1097	asean	3.0328355
1098	cost	3.0182827
1099	st	2.9782937
1100	simultaneous	3.0480988
1101	crude	2.9646006
1102	laughing	2.970647
1103	".""'"	3.0826538
1104	supplies	3.0122938
1105	132	2.9740748
1106	wood	3.0024676
1107	coleco	3.0733213
1108	muscle	3.0118604
1109	ages	2.9938414
1110	newcomer	2.9741576
1111	speed	3.0707126
1112	critical	3.0572553
1113	difficult	2.964228
1114	true	3.0862496
1115	herself	2.9815147
1116	chimps	3.133675
1117	myth	2.9964454
1118	softer	3.0214229
1119	produce	3.1317906
1120	lanes	2.977235
1121	pakistan	2.9715903
1122	branch	3.0134149
1123	bit	2.9983594
1124	upper	3.0355606
1125	areas	2.9996517
1126	melted	2.9551659
1127	adoptive	2.9715097
1128	pact	3.01932
1129	distant	2.9545383
1130	clearness	3.0466568
1131	valley	2.9639597
1132	minor	2.973434
1133	mandarin	3.0335917
1134	half	2.9781377
1135	dr	3.034107
1136	police	2.9700613
1137	otherwise	3.0670595
1138	harbor	2.9711757
1139	culture	3.080315
1140	its	3.0698926
1141	file	3.062833
1142	scheduled	2.9829252
1143	bronze	3.0058732
1144	doors	2.975641
1145	springfield	3.0200272
1146	advisers	3.0630798
1147	hadn	2.9562597
1148	whales	3.0386927
1149	bars	3.0883005
1150	legacy	3.0383418
1151	refill	3.1000795
1152	jardine	3.0558062
1153	greek	3.035526
1154	spring	3.0103056
1155	shook	2.9542234
1156	guffawed	2.9705446
1157	concede	3.0688534
1158	oceans	2.9709055
1159	victoria	3.0257392
1160	brightly	2.9932194
1161	mercenaries	2.9637928
1162	jew	3.0158267
1163	fatal	2.9539309
1164	enshrined	3.001734
1165	newint	3.0826538
1166	believes	3.112372
1167	option	3.1395025
1168	speaking	2.9911895
1169	www	3.1114502
1170	floating	2.9639685
1171	measure	3.10459
1172	27	2.9672048
1173	primitive	2.9762118
1174	mountain	2.9743931
1175	food	3.049435
1176	journey	3.0208657
1177	unbelievable	3.1082115
1178	intact	3.029286
1179	learning	3.098075
1180	russia	2.9682245
1181	arranging	3.0988982
1182	transformation	3.0135076
1183	snow	2.9576178
1184	charlie	2.9806523
1185	departure	2.9564931
1186	hell	2.9713593
1187	climbing	2.9745333
1188	stains	2.9708972
1189	causative	2.977926
1190	grippers	3.1190846
1191	obscenely	2.973234
1192	belonging	2.9967833
1193	highlighting	3.1099403
1194	producing	3.112309
1195	girlfriend	2.9736428
1196	ending	2.987337
1197	functions	3.0930305
1198	welfare	3.0113058
1199	access	3.1399753
1200	landlord	2.9771264
1201	inauguration	3.0016057
1202	champion	3.1413028
1203	tags	3.083514
1204	relax	3.117173
1205	wrapping	3.0362103
1206	real	3.1143835
1207	restaurants	3.1027985
1208	specialty	3.1033602
1209	spelled	2.9850485
1210	related	2.9747164
1211	works	3.1205044
1212	au	3.081534
1213	satellite	2.993535
1214	clean	3.1404743
1215	approaches	3.0110528
1216	town	2.9731944
1217	bill	3.105499
1218	casinos	3.0729005
1219	early	2.9755766
1220	films	3.0930393
1221	vital	3.1127574
1222	drew	2.964272
1223	interacting	3.1070864
1224	trial	3.0549774
1225	.”	3.0826538
1226	harp	3.0102942
1227	parkway	3.0610669
1228	stopped	2.9586241
1229	heavily	2.958712
1230	culprit	2.9559937
1231	vintners	3.0604978
1232	hence	2.9930723
1233	studies	3.0143442
